SKUID,SKUCODE,ProductName,CategoryID,CategoryName,Segment,BrandID,BrandName,ManufacturerID,ManufacturerName
26091,KLENANTIBORG500ML,Kleanmate Orange Liquid Antibacterial Handwash 500ml  X 12,114,Personal Care & Beauty,HC+PC,5486,KLEANMATE,290,KLEANMATE
26092,KLENANTIBGRN500ML,Kleanmate Green Liquid Antibacterial Handwash 500ml  X 12,114,Personal Care & Beauty,HC+PC,5486,KLEANMATE,290,KLEANMATE
26093,KLENTOLET750ML,Kleanmate Toilet Cleaner 750ml  X 12,108,Home Care and Laundry,HC+PC,5486,KLEANMATE,290,KLEANMATE
26094,KLENFLCLN500ML,Kleanmate Floor Cleaner 500ml  X 24,108,Home Care and Laundry,HC+PC,5486,KLEANMATE,290,KLEANMATE
26095,KLENFLCLN4LTR,Kleanmate Floor Cleaner 4ltr X,108,Home Care and Laundry,HC+PC,5486,KLEANMATE,290,KLEANMATE
26073,KLENPINK500ML,Kleanmate Liquid Pink Handwash 500ml X 12,114,Personal Care & Beauty,HC+PC,5486,KLEANMATE,290,KLEANMATE
26074,KLENLAVD500ML,Kleanmate Liquid Lavender Handwash 500ml X 12,114,Personal Care & Beauty,HC+PC,5486,KLEANMATE,290,KLEANMATE
26075,KLENYELW500ML,Kleanmate Liquid Yellow Rose Handwash 500ml X 12,114,Personal Care & Beauty,HC+PC,5486,KLEANMATE,290,KLEANMATE
26076,KLENBLUE500ML,Kleanmate Liquid Blue Rose Handwash 500ml X 12,114,Personal Care & Beauty,HC+PC,5486,KLEANMATE,290,KLEANMATE
26077,KLENCITRS500ML,Kleanmate Liquid Citrus Handwash 500ml X 12,114,Personal Care & Beauty,HC+PC,5486,KLEANMATE,290,KLEANMATE
26078,KLENAPPGR500ML,Kleanmate Liquid Apple Green Handwash 500ml X 12,114,Personal Care & Beauty,HC+PC,5486,KLEANMATE,290,KLEANMATE
26080,KLENLAVS300ML,Kleanmate Lavender & Shea Butter Handwash 300ml X 12,114,Personal Care & Beauty,HC+PC,5486,KLEANMATE,290,KLEANMATE
26081,KLENMORL300ML,Kleanmate Moringa & Lemon Grass Handwash 300ml X 12,114,Personal Care & Beauty,HC+PC,5486,KLEANMATE,290,KLEANMATE
26082,KLENPINK4LTR,Kleanmate Liquid Pink Handwash 4ltr X,114,Personal Care & Beauty,HC+PC,5486,KLEANMATE,290,KLEANMATE
26083,KLENGLSBLU500ML,Kleanmate Blue Liquid Glass Cleaner 500ml X 12,108,Home Care and Laundry,HC+PC,5486,KLEANMATE,290,KLEANMATE
26084,KLENGLSPNK500ML,Kleanmate Pink Liquid Glass Cleaner 500ml X 12,108,Home Care and Laundry,HC+PC,5486,KLEANMATE,290,KLEANMATE
26085,KLENGLSWHT500ML,Kleanmate White Liquid Glass Cleaner 500ml X 12,108,Home Care and Laundry,HC+PC,5486,KLEANMATE,290,KLEANMATE
26086,KLENBLCH4LTR,Kleanmate Perfumed Bleach 4ltr X,108,Home Care and Laundry,HC+PC,5486,KLEANMATE,290,KLEANMATE
26087,KLENVILLA300ML,Kleanmate  Vanilla & Appple Blossom Handwash 300ml X 12,114,Personal Care & Beauty,HC+PC,5486,KLEANMATE,290,KLEANMATE
26088,KLENJASWOD300ML,Kleanmate Jasmine & Sandal Wood Handwash 300ml X 12,114,Personal Care & Beauty,HC+PC,5486,KLEANMATE,290,KLEANMATE
26518,KLENPINK500MLPROMO,Kleanmate Liquid Pink Handwash 500ml X 9+ 1 Small Handwash,108,Home Care and Laundry,HC+PC,5486,KLEANMATE,290,KLEANMATE
26519,KLENLAVD500MLPROMO,Kleanmate Liquid Lavender Handwash 500ml X 9+1 Small Handwas,114,Personal Care & Beauty,HC+PC,5486,KLEANMATE,290,KLEANMATE
26520,KLENYELW500MLPROMO,Kleanmate Liquid Yellow Rose Handwash 500ml X 9+1 Small Hand,108,Home Care and Laundry,HC+PC,5486,KLEANMATE,290,KLEANMATE
26521,KLENBLUE500MLPROMO,Kleanmate Liquid Blue Rose Handwash 500ml X 9+ 1 Small Handw,114,Personal Care & Beauty,HC+PC,5486,KLEANMATE,290,KLEANMATE
26522,KLENCITRS500MLPROMO,Kleanmate Liquid Citrus Handwash 500ml X 9+1 Small Handwash,108,Home Care and Laundry,HC+PC,5486,KLEANMATE,290,KLEANMATE
26523,KLENAPPGR500MLPROMO,Kleanmate Liquid Apple Green Handwash 500ml X 9+1 Small Hand,114,Personal Care & Beauty,HC+PC,5486,KLEANMATE,290,KLEANMATE
26524,KLENANTIBORG500MLPRO,Kleanmate Orange Liquid Antibact Hand Wash 500mlx9+1small Hw,114,Personal Care & Beauty,HC+PC,5486,KLEANMATE,290,KLEANMATE
26525,KLENANTIBGRN500MLPRO,Kleanmate Green Liquid Antibact Handwash 500mlx9+1 Small H,108,Home Care and Laundry,HC+PC,5486,KLEANMATE,290,KLEANMATE
26096,XTRETFRSH130GPK10,Xtreme Toothpaste Fresh & Shine 130g  X 5 X1,114,Personal Care & Beauty,HC+PC,5487,XTREME,34,DARAJU
26098,XTRETANT145PK10,Xtreme Toothpaste Anticav 145g X 5 X,114,Personal Care & Beauty,HC+PC,5487,XTREME,34,DARAJU
26099,XTRETCHA130GPK10,Xtreme Toothpaste Charcoal 130g  X 5 X,114,Personal Care & Beauty,HC+PC,5487,XTREME,34,DARAJU
44336,XTRPR012,Xtreme Pro Toothbrush Medium 12,114,Personal Care & Beauty,HC+PC,5487,XTREME,34,DARAJU
26268,XPTBHPK12,Xtreme Pro Toothbrush Hard  X 12,114,Personal Care & Beauty,HC+PC,5487,XTREME,34,DARAJU
26266,XFSRGFT130GPK10,Xtreme Fresh & Shine Red Gel Flouride Toothpaste 130g  X 10,114,Personal Care & Beauty,HC+PC,5487,XTREME,34,DARAJU
26241,XTRETFRSH130GPK5,Xtreme Toothpaste Fresh & Shine 130g  X 10,114,Personal Care & Beauty,HC+PC,5487,XTREME,34,DARAJU
26242,XTREMTANT145PK10,Xtreme Toothpaste Anticav 145g X 10,114,Personal Care & Beauty,HC+PC,5487,XTREME,34,DARAJU
26243,XTREMTCHA130GPK10,Xtreme Toothpaste Charcoal 130g  X 10,114,Personal Care & Beauty,HC+PC,5487,XTREME,34,DARAJU
26249,XTREMTCHA130GPK5,Xtreme Toothpaste Charcoal 130g  X 10,114,Personal Care & Beauty,HC+PC,5487,XTREME,34,DARAJU
26250,XTREMTANT145PK5,Xtreme Toothpaste Anticav 145g X 10,114,Personal Care & Beauty,HC+PC,5487,XTREME,34,DARAJU
26100,MABCOBIS24G,Mabisco Coaster Biscuits 24g X 144,101,Biscuits & Sweets,Food,5488,MABISCO,129,MABISCO
26608,SWNBMOSQ60PCK,Swan Black Mosquito Coil 8hr X 60pcks,108,Home Care and Laundry,HC+PC,5489,SWAN,235,Merchant Investors Limited
26609,SWNFMOSQ60PCK,Swan Fiber Mosquito Coil  X 60pcks,108,Home Care and Laundry,HC+PC,5489,SWAN,235,Merchant Investors Limited
26610,SWNGMOSQ60PCK,Swan Green Mosquito Coil 8hr  X 60pcks,108,Home Care and Laundry,HC+PC,5489,SWAN,235,Merchant Investors Limited
26611,SWNBJMOSQ60PCK,Swan Black Jumbo Mosquito Coil 12hr  X 60pcks,108,Home Care and Laundry,HC+PC,5489,SWAN,235,Merchant Investors Limited
26612,SWNACTJMOSQ60PCK,Swan Activ+ Mosquito Coil 12hr  X 60pcks,108,Home Care and Laundry,HC+PC,5489,SWAN,235,Merchant Investors Limited
26613,SWNACTMOSQ60PCK,Swan Activ+ Mini Mosquito Coil  X 60pcks,108,Home Care and Laundry,HC+PC,5489,SWAN,235,Merchant Investors Limited
26105,SWAN300ML,Swan Insecticide Aerosol 300ml  X 24,108,Home Care and Laundry,HC+PC,5489,SWAN,235,Merchant Investors Limited
26106,SWAN600ML,Swan Insecticide Aerosol 600ml  X 24,108,Home Care and Laundry,HC+PC,5489,SWAN,235,Merchant Investors Limited
26107,ALLOUT300ML,All Out Insecticide Aerosol 300ml  X 24,108,Home Care and Laundry,HC+PC,5490,ALL OUT,235,Merchant Investors Limited
26117,Veuduvericros750ml,Veuve Du Vernay Sparkling Wine Ice Rose  750ml  X,106,Drinks,Beverages,5491,VEUVE DE VARANY,288,PATRIACHE
26118,VeuduverIce750ml,Veuve De Varnay Sparkling Wine Ice 750ml  X,106,Drinks,Beverages,5491,VEUVE DE VARANY,288,PATRIACHE
26558,CHIVAS1870CLPK1,Chivas Regal 18yrs 70cl X,106,Drinks,Beverages,5492,CHIVAS BROTHERS,291,CHIVAS
26123,CHIREG1870CLPK1,Chivas Regal 18yrs 70cl X 6 X,106,Drinks,Beverages,5492,CHIVAS BROTHERS,291,CHIVAS
26128,ELVITALCH750ML,Elvita Bitters Alcholic Drink 200ml X 24,106,Drinks,Beverages,5493,ELVITA,293,ELVITA BEVERAGE & FOOD LTD
26129,ELVITALC200ML,Elvita Bitters Alcholic Drink 200ml X 24,106,Drinks,Beverages,5493,ELVITA,293,ELVITA BEVERAGE & FOOD LTD
26130,ELVITALC750ML,Elvita Bitters Alcholic Drink 750ml X 12,106,Drinks,Beverages,5493,ELVITA,293,ELVITA BEVERAGE & FOOD LTD
26131,ELVITALCH100ML,Elvita Bitters Alcholic Drink 100ml  X 48,106,Drinks,Beverages,5493,ELVITA,293,ELVITA BEVERAGE & FOOD LTD
26133,SKYPLVDFRSH250ML,Skypower Lavender Airfreshner 250ml X 24,108,Home Care and Laundry,HC+PC,5494,SKYPOWER,235,Merchant Investors Limited
26134,SKYPLVDFRSH500ML,Skypower Lavender Airfreshner 500ml X 12,108,Home Care and Laundry,HC+PC,5494,SKYPOWER,235,Merchant Investors Limited
26135,SKYPFRSHWAV250ML,Skypower Fresh Wave Airfreshner 250ml  X 24,108,Home Care and Laundry,HC+PC,5494,SKYPOWER,235,Merchant Investors Limited
26136,SKYPFRSHWAV500ML,Skypower Fresh Wave Airfreshner 500ml  X 12,108,Home Care and Laundry,HC+PC,5494,SKYPOWER,235,Merchant Investors Limited
26171,MMGRNVK750ML,Magic Moments Grain Vodka 750ml  X 12,106,Drinks,Beverages,5495,MAGIC MOMENTS,295,AAROHI NIGERIA LIMITED
26172,MMLEMVK750ML,Magic Moments Remix Lemon Vodka 750ml  X 12,106,Drinks,Beverages,5495,MAGIC MOMENTS,295,AAROHI NIGERIA LIMITED
26173,MMLEMGRSVK750ML,Magic Moments Lemongrass & Ginger Vodka 750ml  X 12,106,Drinks,Beverages,5495,MAGIC MOMENTS,295,AAROHI NIGERIA LIMITED
26174,MMAPPLEVK750ML,Magic Moments Green Apple Flavoured Vodka 750ml  X 12,106,Drinks,Beverages,5495,MAGIC MOMENTS,295,AAROHI NIGERIA LIMITED
26175,MMORNGVK750ML,Magic Moments Orange Flavoured Vodka 750ml  X 12,106,Drinks,Beverages,5495,MAGIC MOMENTS,295,AAROHI NIGERIA LIMITED
26176,MMCHOCOVK750ML,Magic Moments Chocolate Flavoured Vodka 750ml X 12,106,Drinks,Beverages,5495,MAGIC MOMENTS,295,AAROHI NIGERIA LIMITED
26177,MMRASPBVK750ML,Magic Moments Raspbery Flavoured Vodka 750ml  X 12,106,Drinks,Beverages,5495,MAGIC MOMENTS,295,AAROHI NIGERIA LIMITED
26181,CREMICLIQU750ML,Cremica Cream Liqueur 750ml  X 12,106,Drinks,Beverages,5496,CREMICA,295,AAROHI NIGERIA LIMITED
26182,8PMHONLQU750ML,8pm Honey Liqueur 750ml X 12,106,Drinks,Beverages,5497,8PM,295,AAROHI NIGERIA LIMITED
26183,8PMFIRELQU750ML,8pm Fire Cinnamon Liqueur 750ml X 12,106,Drinks,Beverages,5497,8PM,295,AAROHI NIGERIA LIMITED
26184,8PMRARELQU750ML,8pm Rare Blend Whisky 750ml  X 12,106,Drinks,Beverages,5497,8PM,295,AAROHI NIGERIA LIMITED
26185,AFTGRNWSKY750ML,After Dark Fine Grain Whisky 750ml  X 12,106,Drinks,Beverages,5498,AFTER DARK,295,AAROHI NIGERIA LIMITED
26207,CAMBITTERS100clx6,Campari Bitters 100cl  X,106,Drinks,Beverages,5499,CAMPARI,296,Davide Campari-Milano N.V
26208,CAMPBITTERS100CL,Campari Bitters 100cl  X,106,Drinks,Beverages,5499,CAMPARI,296,Davide Campari-Milano N.V
26202,CAMBITTERS100cl,Campari Bitters 100cl X 12,106,Drinks,Beverages,5499,CAMPARI,296,Davide Campari-Milano N.V
37826,CAMPBIG1LTR,Campari Big 1ltr X 6,106,Drinks,Beverages,5499,CAMPARI,199,Ekulo Group of Companies
37827,CAMPSML0.2LTR,Campari Small 0.2ltr X 24,106,Drinks,Beverages,5499,CAMPARI,199,Ekulo Group of Companies
54701,CAMP70CL,Campari Big 70cl X 6,106,Drinks,Beverages,5499,CAMPARI,199,Ekulo Group of Companies
26203,MOETROSE70cl,Moet & Chandon Nectar Imperial Rose 70cl X,106,Drinks,Beverages,5500,MOET&CHANDON,297,Tiffany & Co
26204,MOETBRUT70cl,Moet & Chandon Nectar Imperial Brut 70cl X,106,Drinks,Beverages,5500,MOET&CHANDON,297,Tiffany & Co
26217,MOETROSE75cl,Moet & Chandon Nectar Imperial Rose 75cl X,106,Drinks,Beverages,5500,MOET&CHANDON,297,Tiffany & Co
26218,MOETBRUT75cl,Moet & Chandon Nectar Imperial Brut 75cl X,106,Drinks,Beverages,5500,MOET&CHANDON,297,Tiffany & Co
26219,VEUVEBRUT75cl,Veuve Cliquot Brut 75cl X,106,Drinks,Beverages,5501,VEUVE CLIQUOT,298,Louis Vuitton Moët Hennessy group 
26205,VEUVEBRUT70cl,Veuve Cliquot Brut 70cl X,106,Drinks,Beverages,5501,VEUVE CLIQUOT,298,Louis Vuitton Moët Hennessy group 
26206,VEUVEROSE70cl,Veuve Cliquot Rose 70cl X,106,Drinks,Beverages,5501,VEUVE CLIQUOT,298,Louis Vuitton Moët Hennessy group 
26470,VEUCLICROSE75cl,Veuve Clicquot Rose 75cl X,106,Drinks,Beverages,5501,VEUVE CLIQUOT,298,Louis Vuitton Moët Hennessy group 
26244,MABSSCOBIS42G,Mabisco So Sweet Cookies 42g  X 24,101,Biscuits & Sweets,Food,5503,COOKIES,129,MABISCO
26245,MABSHBIS55G,Mabisco Sweet Hearts Sweet Biscuit 55g X 48 X 48,101,Biscuits & Sweets,Food,5504,BISCUIT,129,MABISCO
26246,MABSBCOCOBIS45G,Mabisco So Blissfull Coconut Biscuit 45g X 48,101,Biscuits & Sweets,Food,5504,BISCUIT,129,MABISCO
26253,FRMPTRP500ML,Farm Pride Tropical Blast Juice Pet 500ml  X 12,106,Drinks,Beverages,5505,FARM PRIDE,300,NIYYA FOODS & DRINKS COMPANY
26254,FRMPORG500ML,Farm Pride Orange Juice Pet 500ml  X 12,106,Drinks,Beverages,5505,FARM PRIDE,300,NIYYA FOODS & DRINKS COMPANY
26255,FRMPORG1000ML,Farm Pride Orange Juice Pet 1000ml  X,106,Drinks,Beverages,5505,FARM PRIDE,300,NIYYA FOODS & DRINKS COMPANY
26256,FRMPTRP1000ML,Farm Pride Tropical Blast Juice Pet 1000ml  X,106,Drinks,Beverages,5505,FARM PRIDE,300,NIYYA FOODS & DRINKS COMPANY
26257,FRMPSWTY1000ML,Farm Pride Sweetened Yoghurt 1000ml  X,106,Drinks,Beverages,5505,FARM PRIDE,300,NIYYA FOODS & DRINKS COMPANY
26258,FRMPSWTY500ML,Farm Pride Sweetened Yoghurt 500ml X 12,106,Drinks,Beverages,5505,FARM PRIDE,300,NIYYA FOODS & DRINKS COMPANY
26259,FRMPSTRWY1000ML,Farm Pride Strawberry Yoghurt 1000ml  X,106,Drinks,Beverages,5505,FARM PRIDE,300,NIYYA FOODS & DRINKS COMPANY
26260,FRMPSTRWY500ML,Farm Pride Strawberry Yoghurt 500ml  X 12,106,Drinks,Beverages,5505,FARM PRIDE,300,NIYYA FOODS & DRINKS COMPANY
26263,GDWLHS1LX12,Green Dish Wash Lemon Hygenic Safe 1 Ltr  X 12,108,Home Care and Laundry,HC+PC,5506,Green Dish,34,DARAJU
26264,GDWBHS1LX12,Green Dish Wash Banana Hygenic Safe 1 Ltr  X 12,108,Home Care and Laundry,HC+PC,5506,Green Dish,34,DARAJU
26269,TPKSH1LTRX1,Topklass Shampoo 1ltr X,114,Personal Care & Beauty,HC+PC,5507,Topklass,278,VINTAGE INDUSTRIES
26270,TPKIHCON1LTRX1,Topklass Instant Hair Conditioner 1ltr  X,114,Personal Care & Beauty,HC+PC,5507,Topklass,278,VINTAGE INDUSTRIES
26271,TPKSUSL1.9Ltr X 1,Topklass Texturizer Super Setting Lotion 1.9ltr X,114,Personal Care & Beauty,HC+PC,5507,Topklass,278,VINTAGE INDUSTRIES
45771,TPKSUSL1,Topklass Texturizer Super Setting Lotion 1.9ltr X 1,114,Personal Care & Beauty,HC+PC,5507,Topklass,278,VINTAGE INDUSTRIES
26278,J5ACMACMG453.6g X 1,Jack-5ive Activator Moisturizer Gel 453.6g  X,114,Personal Care & Beauty,HC+PC,5509,Jack-5ive,304,Jack-5ive
45745,J5ACMACMG453,Jack-5ive Activator Moisturizer Gel 453.6g  X 1,114,Personal Care & Beauty,HC+PC,5509,Jack-5ive,304,Jack-5ive
26279,DACMGEL453.6gX1,Darmagrow Activator Moisturizer Gel 453.6g  X,114,Personal Care & Beauty,HC+PC,5510,Darmagrow,305,Darmagrow
26280,ECSPSGELK236mlx1,Eco Style Professional Styling Gel; Krystal 236ml X,114,Personal Care & Beauty,HC+PC,5511,Eco Style,306,Ecoco Inc Chicago
26281,ECSPSGELOO473mlx1,Eco Style Professional Styling Gel; Olive Oil 473ml X,114,Personal Care & Beauty,HC+PC,5511,Eco Style,306,Ecoco Inc Chicago
26282,ECSPSGELAO473mlx1,Eco Style Professional Styling Gel; Argan Oil 473ml X,114,Personal Care & Beauty,HC+PC,5511,Eco Style,306,Ecoco Inc Chicago
26284,REMYMARTVSOP70CL,Remy Martin Cognac Fine Champagne Vsop 70cl  X,106,Drinks,Beverages,5512,E Remy Martin,307,E Remy Martin
26286,ABHSP450ML,Above Hairspray 450ml X,114,Personal Care & Beauty,HC+PC,5513,Above,308,NN Hair & Beauty
26287,OLSPSCREAMYAO370ml X,Olives Creamy Aloe Shampoo 370ml  X,114,Personal Care & Beauty,HC+PC,5514,Olive,309,ORS Hair Care
26288,OLSPSOLIVESOO362mlx1,Olives Replenishing Conditioner 362ml X,114,Personal Care & Beauty,HC+PC,5514,Olive,309,ORS Hair Care
26304,OLSPSORSHR12,Olive Ors Hair Relaxer - 12 In 1 Pack 69g X 12,114,Personal Care & Beauty,HC+PC,5514,Olive,309,ORS Hair Care
26306,OLIORDP86G,Olive Organic Double Pack 86g  X,114,Personal Care & Beauty,HC+PC,5514,Olive,309,ORS Hair Care
26307,OLIORHR12,Olive Organic Hair Relaxer - 12 In 1 Pack 69g X,114,Personal Care & Beauty,HC+PC,5514,Olive,309,ORS Hair Care
45759,OLSPSCREAMYAO370,Olives Creamy Aloe Shampoo 370ml  X 1,114,Personal Care & Beauty,HC+PC,5514,Olive,309,ORS Hair Care
26289,TISPSTIGIWO73G,Tigi Wax Stick 73g  X,114,Personal Care & Beauty,HC+PC,5515,Tigi,310,Tigi S Factor
26293,OZOCCSMS175G,Ozone Conditioning Crème Relaxer - Small Size- 175g  X,114,Personal Care & Beauty,HC+PC,5516,OZONE,285,N.N.FEMS Industries Ltd.
26294,OZOCCMDS225G,Ozone Conditioning Crème Relaxer - Medium Size - 225g  X,114,Personal Care & Beauty,HC+PC,5516,OZONE,285,N.N.FEMS Industries Ltd.
26295,OZOCCBGS400G,Ozone Conditioning Crème Relaxer - Big Size - 400g X,114,Personal Care & Beauty,HC+PC,5516,OZONE,285,N.N.FEMS Industries Ltd.
26296,MEDLCM250ML,Mediana Leave-in Conditioner Milk 250ml  X,114,Personal Care & Beauty,HC+PC,5517,Mediana,311,"Mediana Co., Ltd"
26297,MEDHFHRC180G,Mediana 2 In 1 Hair Fertilizer And Hair Repair Cream 180g  X,114,Personal Care & Beauty,HC+PC,5517,Mediana,311,"Mediana Co., Ltd"
26298,DEBHSHD25ML,Dexe Black Hair Shampoo Dye 25ml  X,114,Personal Care & Beauty,HC+PC,5518,Dexe,312,Dexe Group Company
26299,MACHOT125ML,Macademia Healing Oil Treatment 125ml  X,114,Personal Care & Beauty,HC+PC,5519,Macademia,311,"Mediana Co., Ltd"
26300,MACHOS125ML,Macademia Healing Oil Spray 125ml X,114,Personal Care & Beauty,HC+PC,5519,Macademia,311,"Mediana Co., Ltd"
26301,NOVPHD2000W,Nova Professional Hair Dryer 2000w X,114,Personal Care & Beauty,HC+PC,5520,Nova,313,Nova Beauty Care Products Pvt. Ltd
26314,NOV2IN1HS,Nova 2 In 1 Hair Straightner 1.5kg X,114,Personal Care & Beauty,HC+PC,5520,Nova,313,Nova Beauty Care Products Pvt. Ltd
26315,NOVHS1.5Kg,Nova Hair Straightner 1.5kg X,114,Personal Care & Beauty,HC+PC,5520,Nova,313,Nova Beauty Care Products Pvt. Ltd
26302,LANAHBG30ML,Lanell Antifungul Hair Bonding Glue 30ml X,114,Personal Care & Beauty,HC+PC,5521,Lanell,314,Palms Fashion Inc.
26305,MAORHR12,Mamiya Organics Hair Relaxer - 12 In 1  Pack 69g  X 12,114,Personal Care & Beauty,HC+PC,5522,Mamiya,316,Bicu & Sons Ltd
26309,MAORKT500G,Mamiya Organics Kiddies Texturizer 500g X,114,Personal Care & Beauty,HC+PC,5522,Mamiya,316,Bicu & Sons Ltd
26308,LOUHO80G,Loudais Hair Oil 80g X,114,Personal Care & Beauty,HC+PC,5523,Loudais,317,Loudais
26311,DARLBBR500G,Dark & Lovely - Beautiful Beginning Relaxer 500g  X,114,Personal Care & Beauty,HC+PC,5524,DARK,318,L'Oréal Group
26312,DARLAMP500G,Dark & Lovely - Adult (mini Pack) 500g  X,114,Personal Care & Beauty,HC+PC,5524,DARK,318,L'Oréal Group
26313,DIMEWCB12,Diy Mesh Wig Cap - 10g - Black12  X,114,Personal Care & Beauty,HC+PC,5525,DIY,319,Magic Collection
26666,DARSBAT230G1,"Darling Superstar Braids Attachment 230g X 82"" -1",114,Personal Care & Beauty,HC+PC,5526,Darling,320,Lorna Nigeria
26668,DARSBAT230G33,"Darling Superstar Braids Attachment 230g X 82"" - 33",114,Personal Care & Beauty,HC+PC,5526,Darling,320,Lorna Nigeria
26669,DARSBAT230G30,"Darling Superstar Braids Attachment 230g X 82"" -30",114,Personal Care & Beauty,HC+PC,5526,Darling,320,Lorna Nigeria
26670,DARSBAT230G27,"Darling Superstar Braids Attachment 230g X 82""- 27",114,Personal Care & Beauty,HC+PC,5526,Darling,320,Lorna Nigeria
26671,DARSBAT230GCAMG,"Darling Superstar Braids Attachment 230g X 82"" - Camogreen",114,Personal Care & Beauty,HC+PC,5526,Darling,320,Lorna Nigeria
26726,DARNATWAT100C1,Darling Natural Twist Attachment 100g X 20 - Colour,114,Personal Care & Beauty,HC+PC,5526,Darling,320,Lorna Nigeria
26727,DARNATWAT100C27,Darling Natural Twist Attachment 100g X 20 - Colour 27,114,Personal Care & Beauty,HC+PC,5526,Darling,320,Lorna Nigeria
26728,DARNATWAT100C30,Darling Natural Twist Attachment 100g X 20 - Colour 30,114,Personal Care & Beauty,HC+PC,5526,Darling,320,Lorna Nigeria
26729,DARNATWAT100C33,Darling Natural Twist Attachment 100g X 20 - Colour33,114,Personal Care & Beauty,HC+PC,5526,Darling,320,Lorna Nigeria
26730,DAREMCB320GC1/27,Darling Empress Curly Braid 320g X 60 - Colour 1/27,114,Personal Care & Beauty,HC+PC,5526,Darling,320,Lorna Nigeria
26731,DAREMCB320GC1/30,Darling Empress Curly Braid 320g X 60 - Colour1/30,114,Personal Care & Beauty,HC+PC,5526,Darling,320,Lorna Nigeria
26732,DAREMCB320GC30/33,Darling Empress Curly Braid 320g X 60 - Colour 30/33,114,Personal Care & Beauty,HC+PC,5526,Darling,320,Lorna Nigeria
26733,DAREMCB320GC30,Darling Empress Curly Braid 320g X 60 - Colour30,114,Personal Care & Beauty,HC+PC,5526,Darling,320,Lorna Nigeria
26734,DAREMCB320GC27,Darling Empress Curly Braid 320g X 60 - Colour27,114,Personal Care & Beauty,HC+PC,5526,Darling,320,Lorna Nigeria
26735,DAREMLOB320GC1/27,Darling Empress Loose Braid 320g X 60 - Colour 1/27,114,Personal Care & Beauty,HC+PC,5526,Darling,320,Lorna Nigeria
26736,DAREMLOB320GC1/30,Darling Empress Loose Braid 320g X 60 - Colour1/30,114,Personal Care & Beauty,HC+PC,5526,Darling,320,Lorna Nigeria
26737,DAREMLOB320GC30,Darling Empress Loose Braid 320g X 60 - Colour30,114,Personal Care & Beauty,HC+PC,5526,Darling,320,Lorna Nigeria
26738,DAREMLOB320GC27,Darling Empress Loose Braid 320g X 60 - Colour27,114,Personal Care & Beauty,HC+PC,5526,Darling,320,Lorna Nigeria
26739,DAREMLOB320GC30/33,Darling Empress Loose Braid 320g X 60 - Colour30/33,114,Personal Care & Beauty,HC+PC,5526,Darling,320,Lorna Nigeria
26740,DARNATWL320GC1,Darling  Natural Twist Long 100g  X 20 - Colour1,114,Personal Care & Beauty,HC+PC,5526,Darling,320,Lorna Nigeria
26741,DARNA320GC27,Darling  Natural Twist Long 100g  X 20 - Colour27,114,Personal Care & Beauty,HC+PC,5526,Darling,320,Lorna Nigeria
26742,DARNA100GC1,Darling  Natural Twist Long 100g  X 20 - Colour1,114,Personal Care & Beauty,HC+PC,5526,Darling,320,Lorna Nigeria
26743,DARNA320GC30,Darling  Natural Twist Long 100g  X 20 - Colour30,114,Personal Care & Beauty,HC+PC,5526,Darling,320,Lorna Nigeria
26744,DARPTW60GC1,Darling Passion Twist 60g  X 30 - Colour1,114,Personal Care & Beauty,HC+PC,5526,Darling,320,Lorna Nigeria
26745,DARPTW60GC27,Darling Passion Twist 60g  X 30 - Colour27,114,Personal Care & Beauty,HC+PC,5526,Darling,320,Lorna Nigeria
26746,DARPTW60GC30,Darling Passion Twist 60g  X 30 - Colour30,114,Personal Care & Beauty,HC+PC,5526,Darling,320,Lorna Nigeria
26747,DARPTW60GC1/T,Darling Passion Twist 60g  X 30 - Colour1/teal,114,Personal Care & Beauty,HC+PC,5526,Darling,320,Lorna Nigeria
26748,DARWP215GC1,Darling Wrap Pony 215g X 24 - Colour1,114,Personal Care & Beauty,HC+PC,5526,Darling,320,Lorna Nigeria
26749,DARBRP215GC1,Darling Brazillian Pony 215g X 24 - Colour1,114,Personal Care & Beauty,HC+PC,5526,Darling,320,Lorna Nigeria
30391,XY23X12G,Xy23 X 12,114,Personal Care & Beauty,HC+PC,5526,Darling,320,Lorna Nigeria
26316,DARSBAT230GLEM,"Darling Superstar Braids Attachment  230g X 82"" Lemon X",114,Personal Care & Beauty,HC+PC,5526,Darling,320,Lorna Nigeria
26317,DARSBAT230GRBP,"Darling Superstar Braids Attachment 230g X 82"" - Ruby Pink X",114,Personal Care & Beauty,HC+PC,5526,Darling,320,Lorna Nigeria
26318,DARSBAT230GGLD,"Darling Superstar Braids Attachment 230g X 82"" - Gold  X",114,Personal Care & Beauty,HC+PC,5526,Darling,320,Lorna Nigeria
26319,DARSBAT230GPNK,"Darling Superstar Braids Attachment 230g X 82"" - Pink  X",114,Personal Care & Beauty,HC+PC,5526,Darling,320,Lorna Nigeria
26320,DARSBAT230G350,"Darling Superstar Braids Attachment  230g X 82"" - 350  X",114,Personal Care & Beauty,HC+PC,5526,Darling,320,Lorna Nigeria
26321,DARSBAT230GTLG,"Darling Superstar Braids Attachment 230g X 82"" - Teal Green X",114,Personal Care & Beauty,HC+PC,5526,Darling,320,Lorna Nigeria
26322,DARSBAT230GLTG,"Darling Superstar Braids Attachment 230g X 82""- Light Green X",114,Personal Care & Beauty,HC+PC,5526,Darling,320,Lorna Nigeria
