TownID	CityID	StateID	CountryID	TownName	CityName	StateName	CountryName
19811	1555	127	1	S/Garin	Mariga	Niger	Nigeria
19812	1555	127	1	S/Garin Bobi	Mariga	Niger	Nigeria
19813	1555	127	1	Saban Gurugu	Mariga	Niger	Nigeria
19814	1555	127	1	Sabuwan	Mariga	Niger	Nigeria
19815	1555	127	1	Tsohon Gari	Mariga	Niger	Nigeria
19816	1555	127	1	Tumgan Maje	Mariga	Niger	Nigeria
19817	1555	127	1	Tun. Mailaka	Mariga	Niger	Nigeria
19818	1555	127	1	Tunku	Mariga	Niger	Nigeria
19819	1555	127	1	Uanbaru	Mariga	Niger	Nigeria
19820	1555	127	1	Ukuru	Mariga	Niger	Nigeria
19821	1555	127	1	Ung/Makama	Mariga	Niger	Nigeria
19822	1555	127	1	Unguwan Koto	Mariga	Niger	Nigeria
19823	1555	127	1	Urama	Mariga	Niger	Nigeria
19824	1555	127	1	Ushaman	Mariga	Niger	Nigeria
19825	1555	127	1	Wamba	Mariga	Niger	Nigeria
19826	1555	127	1	Yadi	Mariga	Niger	Nigeria
19827	1555	127	1	Zabiya	Mariga	Niger	Nigeria
19828	1555	127	1	Afaga	Mariga	Niger	Nigeria
19829	1555	127	1	Bangi	Mariga	Niger	Nigeria
19830	1555	127	1	Chuchu	Mariga	Niger	Nigeria
19831	1555	127	1	Daguzu	Mariga	Niger	Nigeria
19832	1555	127	1	G/Boka	Mariga	Niger	Nigeria
19833	1555	127	1	Gabbas	Mariga	Niger	Nigeria
19834	1555	127	1	Ibde	Mariga	Niger	Nigeria
19835	1555	127	1	Isanga	Mariga	Niger	Nigeria
19836	1555	127	1	Kakuza	Mariga	Niger	Nigeria
19837	1555	127	1	Kasankici	Mariga	Niger	Nigeria
19838	1555	127	1	Kazau	Mariga	Niger	Nigeria
19839	1555	127	1	Kazau Ung-	Mariga	Niger	Nigeria
19840	1555	127	1	Kuinme Gari	Mariga	Niger	Nigeria
19841	1555	127	1	Kumbashi	Mariga	Niger	Nigeria
19842	1555	127	1	Liwji	Mariga	Niger	Nigeria
19843	1555	127	1	Mabinni	Mariga	Niger	Nigeria
19844	1555	127	1	Mabirni	Mariga	Niger	Nigeria
19845	1555	127	1	Maburya Fada	Mariga	Niger	Nigeria
19846	1555	127	1	Mahoro Gari	Mariga	Niger	Nigeria
19847	1555	127	1	Makyankyane	Mariga	Niger	Nigeria
19848	1555	127	1	Mazame	Mariga	Niger	Nigeria
19849	1555	127	1	Ragada	Mariga	Niger	Nigeria
19850	1555	127	1	Runtuwa	Mariga	Niger	Nigeria
19851	1555	127	1	T/Dutsi	Mariga	Niger	Nigeria
19852	1555	127	1	U. Magaji	Mariga	Niger	Nigeria
19853	1555	127	1	Ukata Banji	Mariga	Niger	Nigeria
19854	1555	127	1	Ung. Dada	Mariga	Niger	Nigeria
19855	1555	127	1	Ung. Dutsi	Mariga	Niger	Nigeria
19856	1555	127	1	Ung. Fada	Mariga	Niger	Nigeria
19857	1555	127	1	Ung. Galadima	Mariga	Niger	Nigeria
19858	1555	127	1	Ung. Madawaki	Mariga	Niger	Nigeria
19859	1555	127	1	Ung. S. Fulani	Mariga	Niger	Nigeria
19860	1555	127	1	Ung. Ubandawaki	Mariga	Niger	Nigeria
19861	1555	127	1	Ung. Wan Ya	Mariga	Niger	Nigeria
19862	1555	127	1	Ung. Waziri	Mariga	Niger	Nigeria
19863	1556	126	1	Adabo	Mashegu	Nasarawa	Nigeria
19864	1556	126	1	Adogo	Mashegu	Nasarawa	Nigeria
19865	1556	126	1	Adogo Abase	Mashegu	Nasarawa	Nigeria
19866	1556	126	1	Agiya Dadin	Mashegu	Nasarawa	Nigeria
19867	1556	126	1	Akumu	Mashegu	Nasarawa	Nigeria
19868	1556	126	1	Amungi	Mashegu	Nasarawa	Nigeria
19869	1556	126	1	Ashiwa	Mashegu	Nasarawa	Nigeria
19870	1556	126	1	Assan	Mashegu	Nasarawa	Nigeria
19871	1556	126	1	Babagi	Mashegu	Nasarawa	Nigeria
19872	1556	126	1	Babban Aso	Mashegu	Nasarawa	Nigeria
19873	1556	126	1	Babban Rami	Mashegu	Nasarawa	Nigeria
19874	1556	126	1	Bagada	Mashegu	Nasarawa	Nigeria
19875	1556	126	1	Bakwai Bakwai	Mashegu	Nasarawa	Nigeria
19876	1556	126	1	Bangi	Mashegu	Nasarawa	Nigeria
19877	1556	126	1	Buzana	Mashegu	Nasarawa	Nigeria
19878	1556	126	1	Cagwa	Mashegu	Nasarawa	Nigeria
19879	1556	126	1	Dadin Kowa	Mashegu	Nasarawa	Nigeria
19880	1556	126	1	Dokoki	Mashegu	Nasarawa	Nigeria
19881	1556	126	1	Duba	Mashegu	Nasarawa	Nigeria
19882	1556	126	1	Dutsimangaji	Mashegu	Nasarawa	Nigeria
19883	1556	126	1	Gamu Gaku	Mashegu	Nasarawa	Nigeria
19884	1556	126	1	Gwata Muma	Mashegu	Nasarawa	Nigeria
19885	1556	126	1	Ibeton Kara	Mashegu	Nasarawa	Nigeria
19886	1556	126	1	Jagira	Mashegu	Nasarawa	Nigeria
19887	1556	126	1	Jaraku	Mashegu	Nasarawa	Nigeria
19888	1556	126	1	Jemaku	Mashegu	Nasarawa	Nigeria
19889	1556	126	1	Jigawa	Mashegu	Nasarawa	Nigeria
19890	1556	126	1	Kaboji	Mashegu	Nasarawa	Nigeria
19891	1556	126	1	Kalanto	Mashegu	Nasarawa	Nigeria
19892	1556	126	1	Karkaka	Mashegu	Nasarawa	Nigeria
19893	1556	126	1	Katati	Mashegu	Nasarawa	Nigeria
19894	1556	126	1	Kawo	Mashegu	Nasarawa	Nigeria
19895	1556	126	1	Konwan	Mashegu	Nasarawa	Nigeria
19896	1556	126	1	Labije	Mashegu	Nasarawa	Nigeria
19897	1556	126	1	Likyaule	Mashegu	Nasarawa	Nigeria
19898	1556	126	1	Magma	Mashegu	Nasarawa	Nigeria
19899	1556	126	1	Mahuta	Mashegu	Nasarawa	Nigeria
19900	1556	126	1	Maibabban Doki	Mashegu	Nasarawa	Nigeria
19901	1556	126	1	Makeri	Mashegu	Nasarawa	Nigeria
19902	1556	126	1	Mashegu	Mashegu	Nasarawa	Nigeria
19903	1556	126	1	Masudi	Mashegu	Nasarawa	Nigeria
19904	1556	126	1	Masughi	Mashegu	Nasarawa	Nigeria
19905	1556	126	1	Matande	Mashegu	Nasarawa	Nigeria
19906	1556	126	1	Matane	Mashegu	Nasarawa	Nigeria
19907	1556	126	1	Nagogo	Mashegu	Nasarawa	Nigeria
19908	1556	126	1	Nasarawan	Mashegu	Nasarawa	Nigeria
19909	1556	126	1	Nsarawa Lugge	Mashegu	Nasarawa	Nigeria
19910	1556	126	1	S/Rijaya	Mashegu	Nasarawa	Nigeria
19911	1556	126	1	Sassa	Mashegu	Nasarawa	Nigeria
19912	1556	126	1	Soba	Mashegu	Nasarawa	Nigeria
19913	1556	126	1	Tibamu	Mashegu	Nasarawa	Nigeria
19914	1556	126	1	Tung Gusso	Mashegu	Nasarawa	Nigeria
19915	1556	126	1	Tung Madabiya	Mashegu	Nasarawa	Nigeria
19916	1556	126	1	Tung Maidoji	Mashegu	Nasarawa	Nigeria
19917	1556	126	1	Tung Nabobi	Mashegu	Nasarawa	Nigeria
19918	1556	126	1	Tung. Abba	Mashegu	Nasarawa	Nigeria
19919	1556	126	1	Tung. Afaf-Saiwa	Mashegu	Nasarawa	Nigeria
19920	1556	126	1	Tung. Ango	Mashegu	Nasarawa	Nigeria
19921	1556	126	1	Tung. Baare	Mashegu	Nasarawa	Nigeria
19922	1556	126	1	Tung. Barwa	Mashegu	Nasarawa	Nigeria
19923	1556	126	1	Tung. Dakarkar	Mashegu	Nasarawa	Nigeria
19924	1556	126	1	Tung. Damiwira	Mashegu	Nasarawa	Nigeria
19925	1556	126	1	Tung. Dan	Mashegu	Nasarawa	Nigeria
19926	1556	126	1	Tung. Dogo	Mashegu	Nasarawa	Nigeria
19927	1556	126	1	Tung. Edima	Mashegu	Nasarawa	Nigeria
19928	1556	126	1	Tung. Hussami	Mashegu	Nasarawa	Nigeria
19929	1556	126	1	Tung. Inda	Mashegu	Nasarawa	Nigeria
19930	1556	126	1	Tung. Ingilishi	Mashegu	Nasarawa	Nigeria
19931	1556	126	1	Tung. Kanahu	Mashegu	Nasarawa	Nigeria
19932	1556	126	1	Tung. Kassinawa	Mashegu	Nasarawa	Nigeria
19933	1556	126	1	Tung. M. Haussinmi	Mashegu	Nasarawa	Nigeria
19934	1556	126	1	Tung. Masara	Mashegu	Nasarawa	Nigeria
19935	1556	126	1	Tung. Namadala	Mashegu	Nasarawa	Nigeria
19936	1556	126	1	Tung. S/Noma-Masari	Mashegu	Nasarawa	Nigeria
19937	1556	126	1	Tung. Sa Are	Mashegu	Nasarawa	Nigeria
19938	1556	126	1	Tung. Sabarma	Mashegu	Nasarawa	Nigeria
19939	1556	126	1	Tung. Sami Naka	Mashegu	Nasarawa	Nigeria
19940	1556	126	1	Tung. Tanangi	Mashegu	Nasarawa	Nigeria
19941	1556	126	1	Tung. Usaman Kano	Mashegu	Nasarawa	Nigeria
19942	1556	126	1	Tung. Wanzan	Mashegu	Nasarawa	Nigeria
19943	1556	126	1	Tung. Zarunmi	Mashegu	Nasarawa	Nigeria
19944	1556	126	1	Tung.Inwala	Mashegu	Nasarawa	Nigeria
19945	1556	126	1	Tung.Jagaba	Mashegu	Nasarawa	Nigeria
19946	1556	126	1	Tung.Jiyya	Mashegu	Nasarawa	Nigeria
19947	1556	126	1	Tung.Kura	Mashegu	Nasarawa	Nigeria
19948	1556	126	1	Tung.Lelle	Mashegu	Nasarawa	Nigeria
19949	1556	126	1	Tung.Madagu	Mashegu	Nasarawa	Nigeria
19950	1556	126	1	Tung.Madawaki	Mashegu	Nasarawa	Nigeria
19951	1556	126	1	Tung.Magaji	Mashegu	Nasarawa	Nigeria
19952	1556	126	1	Tung.Maibanga	Mashegu	Nasarawa	Nigeria
19953	1556	126	1	Tung.Mairakumi	Mashegu	Nasarawa	Nigeria
19954	1556	126	1	Tung.Maisamari	Mashegu	Nasarawa	Nigeria
19955	1556	126	1	Tung.Mudi	Mashegu	Nasarawa	Nigeria
19956	1556	126	1	Tung.Namata	Mashegu	Nasarawa	Nigeria
19957	1556	126	1	Tung.Rafingora	Mashegu	Nasarawa	Nigeria
19958	1556	126	1	Tung.Tanko Tung.Ubandasaki	Mashegu	Nasarawa	Nigeria
19959	1556	126	1	Ugimu	Mashegu	Nasarawa	Nigeria
19960	1556	126	1	Ukaghu	Mashegu	Nasarawa	Nigeria
19961	1556	126	1	Zanfara	Mashegu	Nasarawa	Nigeria
19962	1556	126	1	/M/Tanto	Mashegu	Nasarawa	Nigeria
19963	1556	126	1	Arewa	Mashegu	Nasarawa	Nigeria
19964	1556	126	1	Awuru	Mashegu	Nasarawa	Nigeria
19965	1556	126	1	Awuru Salkawa	Mashegu	Nasarawa	Nigeria
19967	1556	126	1	Baffan	Mashegu	Nasarawa	Nigeria
19968	1556	126	1	Bakochi	Mashegu	Nasarawa	Nigeria
19969	1556	126	1	Bakoshi	Mashegu	Nasarawa	Nigeria
19970	1556	126	1	Bakwai	Mashegu	Nasarawa	Nigeria
19971	1556	126	1	Bambafu	Mashegu	Nasarawa	Nigeria
19972	1556	126	1	Bani Zumbu	Mashegu	Nasarawa	Nigeria
19973	1556	126	1	Bawugi	Mashegu	Nasarawa	Nigeria
19974	1556	126	1	Bazabalmo	Mashegu	Nasarawa	Nigeria
19975	1556	126	1	Beji	Mashegu	Nasarawa	Nigeria
19976	1556	126	1	Bishe Kashi	Mashegu	Nasarawa	Nigeria
19977	1556	126	1	Bitagi	Mashegu	Nasarawa	Nigeria
19978	1556	126	1	Bodinga	Mashegu	Nasarawa	Nigeria
19979	1556	126	1	Bokota	Mashegu	Nasarawa	Nigeria
19980	1556	126	1	Bonko Salwaka	Mashegu	Nasarawa	Nigeria
19981	1556	126	1	Chafu	Mashegu	Nasarawa	Nigeria
19982	1556	126	1	Chega	Mashegu	Nasarawa	Nigeria
19983	1556	126	1	Cikogi	Mashegu	Nasarawa	Nigeria
19984	1556	126	1	Cuwankumin	Mashegu	Nasarawa	Nigeria
19985	1556	126	1	Daja	Mashegu	Nasarawa	Nigeria
19986	1556	126	1	Danpangi	Mashegu	Nasarawa	Nigeria
19987	1556	126	1	Danshe	Mashegu	Nasarawa	Nigeria
19988	1556	126	1	Dapangi	Mashegu	Nasarawa	Nigeria
19989	1556	126	1	Doka	Mashegu	Nasarawa	Nigeria
19990	1556	126	1	Donko	Mashegu	Nasarawa	Nigeria
19991	1556	126	1	Edam	Mashegu	Nasarawa	Nigeria
19992	1556	126	1	Edan Mallam	Mashegu	Nasarawa	Nigeria
19993	1556	126	1	Edogi	Mashegu	Nasarawa	Nigeria
19994	1556	126	1	Ekwagi	Mashegu	Nasarawa	Nigeria
19995	1556	126	1	Estreetagi	Mashegu	Nasarawa	Nigeria
19996	1556	126	1	Etsagi	Mashegu	Nasarawa	Nigeria
19997	1556	126	1	Faje	Mashegu	Nasarawa	Nigeria
19998	1556	126	1	Fala Tako	Mashegu	Nasarawa	Nigeria
19999	1556	126	1	Fala Tifi	Mashegu	Nasarawa	Nigeria
20000	1556	126	1	Fanga	Mashegu	Nasarawa	Nigeria
20001	1556	126	1	Fellagi	Mashegu	Nasarawa	Nigeria
20002	1556	126	1	Gatakum	Mashegu	Nasarawa	Nigeria
20003	1556	126	1	Gbogan	Mashegu	Nasarawa	Nigeria
20004	1556	126	1	Gungawa	Mashegu	Nasarawa	Nigeria
20005	1556	126	1	Gwaji	Mashegu	Nasarawa	Nigeria
20006	1556	126	1	Hayin Buhari	Mashegu	Nasarawa	Nigeria
20007	1556	126	1	Ibbi	Mashegu	Nasarawa	Nigeria
20008	1556	126	1	Indamushi	Mashegu	Nasarawa	Nigeria
20009	1556	126	1	Jibwangi	Mashegu	Nasarawa	Nigeria
20010	1556	126	1	Jikimba	Mashegu	Nasarawa	Nigeria
20011	1556	126	1	Jiya	Mashegu	Nasarawa	Nigeria
20012	1556	126	1	Kachi	Mashegu	Nasarawa	Nigeria
20013	1556	126	1	Kangon Mulo	Mashegu	Nasarawa	Nigeria
20014	1556	126	1	Kanti	Mashegu	Nasarawa	Nigeria
20015	1556	126	1	Kawatachi	Mashegu	Nasarawa	Nigeria
20016	1556	126	1	Kawo Faje	Mashegu	Nasarawa	Nigeria
20017	1556	126	1	Kawo Mulo	Mashegu	Nasarawa	Nigeria
20018	1556	126	1	Kiji	Mashegu	Nasarawa	Nigeria
20019	1556	126	1	Kuda	Mashegu	Nasarawa	Nigeria
20020	1556	126	1	Kulho	Mashegu	Nasarawa	Nigeria
20021	1556	126	1	Kupa	Mashegu	Nasarawa	Nigeria
20022	1556	126	1	Kuso	Mashegu	Nasarawa	Nigeria
20023	1556	126	1	Kusoko	Mashegu	Nasarawa	Nigeria
20024	1556	126	1	Kwabu	Mashegu	Nasarawa	Nigeria
20025	1556	126	1	Kwaifawa	Mashegu	Nasarawa	Nigeria
20026	1556	126	1	Kwantu	Mashegu	Nasarawa	Nigeria
20027	1556	126	1	Kwatachi	Mashegu	Nasarawa	Nigeria
20028	1556	126	1	Kwati	Mashegu	Nasarawa	Nigeria
20029	1556	126	1	Kyangawa	Mashegu	Nasarawa	Nigeria
20030	1556	126	1	Labin Shamu	Mashegu	Nasarawa	Nigeria
20031	1556	126	1	Lafu	Mashegu	Nasarawa	Nigeria
20032	1556	126	1	Leaba Salkowa	Mashegu	Nasarawa	Nigeria
20033	1556	126	1	Lebba	Mashegu	Nasarawa	Nigeria
20034	1556	126	1	Likoro	Mashegu	Nasarawa	Nigeria
20035	1556	126	1	Mabima	Mashegu	Nasarawa	Nigeria
20036	1556	126	1	Madubandaji	Mashegu	Nasarawa	Nigeria
20037	1556	126	1	Magama Mulo	Mashegu	Nasarawa	Nigeria
20038	1556	126	1	Mai Azara	Mashegu	Nasarawa	Nigeria
20039	1556	126	1	Mai Azara Faje	Mashegu	Nasarawa	Nigeria
20040	1556	126	1	Maikade	Mashegu	Nasarawa	Nigeria
20041	1556	126	1	Majeme	Mashegu	Nasarawa	Nigeria
20042	1556	126	1	Makuleshi	Mashegu	Nasarawa	Nigeria
20043	1556	126	1	Manigi Kotare	Mashegu	Nasarawa	Nigeria
20044	1556	126	1	Mapayi Mulo	Mashegu	Nasarawa	Nigeria
20045	1556	126	1	Mararaban	Mashegu	Nasarawa	Nigeria
20046	1556	126	1	"Mash,"	Mashegu	Nasarawa	Nigeria
20047	1556	126	1	Mazakuka	Mashegu	Nasarawa	Nigeria
20048	1556	126	1	Mule	Mashegu	Nasarawa	Nigeria
20049	1556	126	1	Mulo Faje	Mashegu	Nasarawa	Nigeria
20050	1556	126	1	Nasarawa	Mashegu	Nasarawa	Nigeria
20051	1556	126	1	Nasarrawa Faje	Mashegu	Nasarawa	Nigeria
20052	1556	126	1	Nbokugi	Mashegu	Nasarawa	Nigeria
20053	1556	126	1	Pate	Mashegu	Nasarawa	Nigeria
20054	1556	126	1	Patiko	Mashegu	Nasarawa	Nigeria
20055	1556	126	1	Patiko Baki-Rafi	Mashegu	Nasarawa	Nigeria
20056	1556	126	1	Patiko U/Makera	Mashegu	Nasarawa	Nigeria
20057	1556	126	1	Pyi	Mashegu	Nasarawa	Nigeria
20058	1556	126	1	Rijoyogi	Mashegu	Nasarawa	Nigeria
20059	1556	126	1	Robu	Mashegu	Nasarawa	Nigeria
20060	5877	126	1	Ruga	AMAC 3	Nasarawa	Nigeria
20061	1556	126	1	S/Garin Bisha	Mashegu	Nasarawa	Nigeria
20062	1556	126	1	S/Garin Bokostreeta	Mashegu	Nasarawa	Nigeria
20063	1556	126	1	S/Garin Yemi	Mashegu	Nasarawa	Nigeria
20064	1556	126	1	S/Maigodiya	Mashegu	Nasarawa	Nigeria
20065	1556	126	1	S/Mangara	Mashegu	Nasarawa	Nigeria
20066	1556	126	1	S/Mashigi I	Mashegu	Nasarawa	Nigeria
20067	1556	126	1	S/Mashigi Ii	Mashegu	Nasarawa	Nigeria
20068	1556	126	1	S/Pegi	Mashegu	Nasarawa	Nigeria
20069	1556	126	1	S/Rijiya	Mashegu	Nasarawa	Nigeria
20070	1556	126	1	S/Sari Ubegi	Mashegu	Nasarawa	Nigeria
20071	1556	126	1	Sadugi	Mashegu	Nasarawa	Nigeria
20072	1556	126	1	Saho Rami	Mashegu	Nasarawa	Nigeria
20073	1556	126	1	Saikawa	Mashegu	Nasarawa	Nigeria
20074	1556	126	1	Salkawa	Mashegu	Nasarawa	Nigeria
20075	1556	126	1	Shafini	Mashegu	Nasarawa	Nigeria
20076	1556	126	1	Shakade	Mashegu	Nasarawa	Nigeria
20077	1556	126	1	T/Abu	Mashegu	Nasarawa	Nigeria
20078	1556	126	1	T/Abudu	Mashegu	Nasarawa	Nigeria
20079	1556	126	1	T/Ajiya	Mashegu	Nasarawa	Nigeria
20080	1556	126	1	T/Alh. Banjima	Mashegu	Nasarawa	Nigeria
20081	1556	126	1	T/Alhaji	Mashegu	Nasarawa	Nigeria
20082	1556	126	1	T/Aliyu	Mashegu	Nasarawa	Nigeria
20083	1556	126	1	T/Bakwai	Mashegu	Nasarawa	Nigeria
20084	1556	126	1	T/Dan Iya	Mashegu	Nasarawa	Nigeria
20085	1556	126	1	T/Danlando	Mashegu	Nasarawa	Nigeria
20086	1556	126	1	T/Dashi	Mashegu	Nasarawa	Nigeria
20087	1556	126	1	T/Dawa	Mashegu	Nasarawa	Nigeria
20088	1556	126	1	T/Gara	Mashegu	Nasarawa	Nigeria
20089	1556	126	1	T/Gero	Mashegu	Nasarawa	Nigeria
20090	1556	126	1	T/Gobirawa	Mashegu	Nasarawa	Nigeria
20091	1556	126	1	T/Gungawa	Mashegu	Nasarawa	Nigeria
20092	1556	126	1	T/Gyara	Mashegu	Nasarawa	Nigeria
20093	1556	126	1	T/Hassan	Mashegu	Nasarawa	Nigeria
20094	1556	126	1	T/Ibrahim	Mashegu	Nasarawa	Nigeria
20095	1556	126	1	T/Idirisu	Mashegu	Nasarawa	Nigeria
20096	1556	126	1	T/Jagbba	Mashegu	Nasarawa	Nigeria
20097	1556	126	1	T/Karo	Mashegu	Nasarawa	Nigeria
20098	1556	126	1	T/Lamba Biyu	Mashegu	Nasarawa	Nigeria
20099	1556	126	1	T/Liman	Mashegu	Nasarawa	Nigeria
20100	1556	126	1	T/Mabdu Jiya	Mashegu	Nasarawa	Nigeria
20101	1556	126	1	T/Magaji	Mashegu	Nasarawa	Nigeria
20102	1556	126	1	T/Magamata	Mashegu	Nasarawa	Nigeria
20103	1556	126	1	T/Mairiga	Mashegu	Nasarawa	Nigeria
20104	1556	126	1	T/Maisamale	Mashegu	Nasarawa	Nigeria
20105	1556	126	1	T/Miri	Mashegu	Nasarawa	Nigeria
20106	1556	126	1	T/Musa	Mashegu	Nasarawa	Nigeria
20107	1556	126	1	T/Raba Garoadama	Mashegu	Nasarawa	Nigeria
20108	1556	126	1	T/Sabon Leaba	Mashegu	Nasarawa	Nigeria
20109	1556	126	1	T/Saidu Dule	Mashegu	Nasarawa	Nigeria
20110	1556	126	1	T/Sami	Mashegu	Nasarawa	Nigeria
20111	1556	126	1	T/Sammi	Mashegu	Nasarawa	Nigeria
20112	1556	126	1	T/Wansan	Mashegu	Nasarawa	Nigeria
20113	1556	126	1	T/Zabarma	Mashegu	Nasarawa	Nigeria
20114	1556	126	1	Talle	Mashegu	Nasarawa	Nigeria
20116	1556	126	1	U/Dukkawa	Mashegu	Nasarawa	Nigeria
20117	1556	126	1	Ubegi	Mashegu	Nasarawa	Nigeria
20118	1556	126	1	Uddu	Mashegu	Nasarawa	Nigeria
20119	1556	126	1	Ung. Kodage	Mashegu	Nasarawa	Nigeria
20120	1556	126	1	Ung. Maidawa	Mashegu	Nasarawa	Nigeria
20121	1556	126	1	Ung. Sarki	Mashegu	Nasarawa	Nigeria
20122	1556	126	1	Wadata	Mashegu	Nasarawa	Nigeria
20123	1556	126	1	Yemi	Mashegu	Nasarawa	Nigeria
20124	1556	126	1	Zuguma Yari	Mashegu	Nasarawa	Nigeria
20125	1558	127	1	A. Aliyi	Mokwa	Niger	Nigeria
20126	1558	127	1	A. Aliyu	Mokwa	Niger	Nigeria
20127	1558	127	1	A. Ibrahim	Mokwa	Niger	Nigeria
20128	1558	127	1	A. Moh. Haya	Mokwa	Niger	Nigeria
20129	1558	127	1	Afugi	Mokwa	Niger	Nigeria
20130	1558	127	1	Agatu	Mokwa	Niger	Nigeria
20131	1558	127	1	Alh. Saidu	Mokwa	Niger	Nigeria
20132	1558	127	1	Bade	Mokwa	Niger	Nigeria
20133	1558	127	1	Banda	Mokwa	Niger	Nigeria
20134	1558	127	1	Batagi	Mokwa	Niger	Nigeria
20135	1558	127	1	Batangi	Mokwa	Niger	Nigeria
20136	1558	127	1	Camp	Mokwa	Niger	Nigeria
20137	1558	127	1	Cida Adua	Mokwa	Niger	Nigeria
20138	1558	127	1	Cikangi	Mokwa	Niger	Nigeria
20139	1558	127	1	Dakogi	Mokwa	Niger	Nigeria
20140	1558	127	1	Dakungi	Mokwa	Niger	Nigeria
20141	1558	127	1	Dalachi	Mokwa	Niger	Nigeria
20142	1558	127	1	Denfa Kuso	Mokwa	Niger	Nigeria
20143	1558	127	1	Dikko	Mokwa	Niger	Nigeria
20144	1558	127	1	Edan	Mokwa	Niger	Nigeria
20145	1558	127	1	Edolusa	Mokwa	Niger	Nigeria
20146	1558	127	1	Edugi	Mokwa	Niger	Nigeria
20147	1558	127	1	Egbagi	Mokwa	Niger	Nigeria
20148	1558	127	1	Ekpagi	Mokwa	Niger	Nigeria
20149	1558	127	1	Epa	Mokwa	Niger	Nigeria
20150	1558	127	1	Esunginda	Mokwa	Niger	Nigeria
20151	1558	127	1	Foti	Mokwa	Niger	Nigeria
20152	1558	127	1	Fulani	Mokwa	Niger	Nigeria
20153	1558	127	1	Ganamaru	Mokwa	Niger	Nigeria
20154	1558	127	1	Gbatagi	Mokwa	Niger	Nigeria
20155	1558	127	1	Gbogifu	Mokwa	Niger	Nigeria
20156	1558	127	1	Gboto Alfarma	Mokwa	Niger	Nigeria
20157	1558	127	1	Gudugi	Mokwa	Niger	Nigeria
20158	1558	127	1	Gunduko	Mokwa	Niger	Nigeria
20159	1558	127	1	Haruna Honad	Mokwa	Niger	Nigeria
20160	1558	127	1	Ibba	Mokwa	Niger	Nigeria
20161	1558	127	1	Irrigation	Mokwa	Niger	Nigeria
20162	1558	127	1	Jangi	Mokwa	Niger	Nigeria
20163	1558	127	1	Jebba	Mokwa	Niger	Nigeria
20164	1558	127	1	Jedan Life	Mokwa	Niger	Nigeria
20165	1558	127	1	Jiffu	Mokwa	Niger	Nigeria
20166	1558	127	1	Kagowogi	Mokwa	Niger	Nigeria
20167	1558	127	1	Kapataki	Mokwa	Niger	Nigeria
20168	1558	127	1	Karogi	Mokwa	Niger	Nigeria
20169	1558	127	1	Kodan	Mokwa	Niger	Nigeria
20170	1558	127	1	Koshaba	Mokwa	Niger	Nigeria
20171	1558	127	1	Koso Tsun	Mokwa	Niger	Nigeria
20172	1558	127	1	Kpacita	Mokwa	Niger	Nigeria
20173	1558	127	1	Kpaki	Mokwa	Niger	Nigeria
20174	1558	127	1	Kpata Nku	Mokwa	Niger	Nigeria
20175	1558	127	1	Kpetagi	Mokwa	Niger	Nigeria
20176	1558	127	1	Kukpanti	Mokwa	Niger	Nigeria
20177	1558	127	1	Kusoko Kota	Mokwa	Niger	Nigeria
20178	1558	127	1	Labozhi	Mokwa	Niger	Nigeria
20179	1558	127	1	Ladefu	Mokwa	Niger	Nigeria
20180	1558	127	1	Lafiyagi	Mokwa	Niger	Nigeria
20181	1558	127	1	Lafiyagi Ebigi	Mokwa	Niger	Nigeria
20182	1558	127	1	Lafu	Mokwa	Niger	Nigeria
20183	1558	127	1	Mahhanci	Mokwa	Niger	Nigeria
20184	1558	127	1	Mai Saje	Mokwa	Niger	Nigeria
20185	1558	127	1	Makatar S.	Mokwa	Niger	Nigeria
20186	1558	127	1	Mamma Yagba	Mokwa	Niger	Nigeria
20187	1558	127	1	Mamman Loko	Mokwa	Niger	Nigeria
20188	1558	127	1	Mawogi	Mokwa	Niger	Nigeria
20189	1558	127	1	Mureji	Mokwa	Niger	Nigeria
20190	1558	127	1	Musa Giwa	Mokwa	Niger	Nigeria
20191	1558	127	1	Mutari	Mokwa	Niger	Nigeria
20192	1558	127	1	Muwo	Mokwa	Niger	Nigeria
20193	1558	127	1	Ndafu	Mokwa	Niger	Nigeria
20194	1558	127	1	Ndafu Hausawa	Mokwa	Niger	Nigeria
20195	1558	127	1	Ndamaga	Mokwa	Niger	Nigeria
20196	1558	127	1	Ndanawu	Mokwa	Niger	Nigeria
20197	1558	127	1	Neieupa	Mokwa	Niger	Nigeria
20198	1558	127	1	Nwogi	Mokwa	Niger	Nigeria
20199	1558	127	1	Nyafu Olu	Mokwa	Niger	Nigeria
20200	1558	127	1	P/Shaba Kolo	Mokwa	Niger	Nigeria
20201	1558	127	1	Pati Zhiko	Mokwa	Niger	Nigeria
20202	1558	127	1	Rabba Mokwa	Mokwa	Niger	Nigeria
20203	1558	127	1	Rakun	Mokwa	Niger	Nigeria
20204	1558	127	1	Sheshi Shaba 1	Mokwa	Niger	Nigeria
20205	1558	127	1	Sheshi Shaba 2	Mokwa	Niger	Nigeria
20206	1558	127	1	Takuma	Mokwa	Niger	Nigeria
20207	1558	127	1	Tama Ai	Mokwa	Niger	Nigeria
20208	1558	127	1	Tanapa	Mokwa	Niger	Nigeria
20209	1558	127	1	Tatabu	Mokwa	Niger	Nigeria
20210	1558	127	1	Tekpagi	Mokwa	Niger	Nigeria
