Week,CustomerID,SKUID,SKUCODE,OrderCount,OrderFreqDays,OrderQty,OrderValue,LastDeliveryDate
22,5330401,22028,MIMEE_RC100,1,1,1,10300,2025-05-28
19,4019425,22026,MIMEE_RC070,1,1,20,160000,2025-05-09
19,5274992,54349,GPNODGMP70GPFO,1,1,2,15860,2025-05-10
15,5201372,19712,VOB001,1,1,2,78400,2025-04-10
20,5238600,22026,MIMEE_RC070,1,1,5,40000,2025-05-14
20,5356727,23655,MKSPAG500G,1,1,2,30400,2025-05-16
20,4090705,22065,GPSPAGTINI500G,1,1,1,18845,2025-05-14
14,5129949,22462,GPJCNOOD70G,1,1,3,23100,2025-04-05
14,5231150,44521,VTTPMX50G,1,1,1,5500,2025-04-03
17,5341647,30291,INO70,1,1,2,19000,2025-04-21
16,5373675,23655,MKSPAG500G,1,1,4,60800,2025-04-18
15,5253708,44521,VTTPMX50G,1,1,15,82500,2025-04-07
14,5370655,43238,CMS040,1,1,2,32000,2025-04-05
14,4558257,22028,MIMEE_RC100,1,1,4,41400,2025-03-31
16,3858322,22026,MIMEE_RC070,1,1,5,40000,2025-04-19
16,3858835,22018,GPSPAG500G,1,1,3,57450,2025-04-18
14,5176768,19687,IRC180,1,1,2,26600,2025-03-31
15,4588633,22836,ABSPAG500G,1,1,10,163030,2025-04-08
22,1832757,44757,SONPOS50G,1,1,2,14950,2025-05-28
18,5300889,22299,GPSEMO500G,1,1,3,44700,2025-05-03
22,2827484,54304,IRC001P2HW,1,1,6,57000,2025-05-27
18,4611154,44792,IRC001P2,1,1,5,47500,2025-05-01
21,5254235,53418,VOS4596P8,1,1,1,18500,2025-05-22
19,5152018,22670,MALTICAN33CL,1,1,4,49400,2025-05-10
14,5328353,30791,VOS11040,1,1,1,18800,2025-04-04
19,5131559,22415,MCHEF250G,1,1,5,43200,2025-05-09
14,4586952,44521,VTTPMX50G,2,2,2,11000,2025-04-05
15,5352827,22028,MIMEE_RC100,1,1,5,51500,2025-04-10
19,1788290,22026,MIMEE_RC070,1,1,5,40000,2025-05-09
22,5175328,53418,VOS4596P8,1,1,1,18500,2025-05-29
20,1935805,44794,ISP001P2,1,1,2,29200,2025-05-17
22,5159432,22067,MCHEF500G,1,1,2,16640,2025-05-28
15,5283020,44467,VOS4596A,1,1,4,68000,2025-04-08
14,5262937,44792,IRC001P2,1,1,10,95000,2025-04-02
20,3960619,53418,VOS4596P8,1,1,3,55500,2025-05-15
15,4498506,43238,CMS040,1,1,1,16000,2025-04-08
19,5370036,22485,CPSPAG500G,1,1,1,19280,2025-05-05
20,3859492,22026,MIMEE_RC070,1,1,1,8000,2025-05-17
19,5294102,22836,ABSPAG500G,1,1,1,16303,2025-05-06
19,5324007,44792,IRC001P2,1,1,1,9500,2025-05-07
14,2073121,45084,HHS075IN112,1,1,1,8000,2025-04-05
16,1827901,22018,GPSPAG500G,1,1,2,37690,2025-04-17
21,5159709,21031,CWS012C,1,1,2,59600,2025-05-24
15,4354246,22670,MALTICAN33CL,1,1,2,25800,2025-04-07
18,5427907,44794,ISP001P2,1,1,1,14700,2025-05-04
16,5359690,19687,IRC180,2,2,8,106400,2025-04-19
21,5275150,22836,ABSPAG500G,1,1,4,62400,2025-05-19
17,5298436,23655,MKSPAG500G,1,1,3,45600,2025-04-26
16,5427384,44794,ISP001P2,1,1,9,131400,2025-04-18
21,5327776,19687,IRC180,1,1,2,26400,2025-05-21
16,1798013,22026,MIMEE_RC070,1,1,10,80000,2025-04-15
21,5279207,44384,VIVPDETPW170G,1,1,1,8740,2025-05-21
15,5214464,22026,MIMEE_RC070,1,1,3,24000,2025-04-12
14,5281921,43238,CMS040,2,1,43,688000,2025-04-03
19,5226943,22026,MIMEE_RC070,1,1,1,8000,2025-05-11
18,5252113,22415,MCHEF250G,1,1,1,8640,2025-05-01
15,5429984,42575,BESTCRM750ML,1,1,1,28100,2025-04-09
15,5326066,22018,GPSPAG500G,1,1,5,96880,2025-04-09
22,5266191,44794,ISP001P2,1,1,5,72500,2025-05-29
20,1847087,44537,GINTOP55G,1,1,1,7690,2025-05-16
21,5170140,42507,VOS4596,1,1,2,34000,2025-05-21
18,3812451,33049,VTNONDARY12G,1,1,10,110900,2025-05-02
16,1797073,22066,DANG500G,1,1,1,18450,2025-04-18
17,5367671,22068,MCHEF1KG,1,1,2,16120,2025-04-21
18,2835952,22018,GPSPAG500G,1,1,5,94225,2025-05-03
20,4869570,22026,MIMEE_RC070,1,1,4,32000,2025-05-15
19,5306120,44794,ISP001P2,1,1,2,29200,2025-05-08
18,5321298,22026,MIMEE_RC070,1,1,8,64000,2025-05-02
16,5153409,19687,IRC180,1,1,1,13300,2025-04-18
17,5291792,22462,GPJCNOOD70G,1,1,1,7700,2025-04-25
18,5338687,44794,ISP001P2,1,1,3,43800,2025-05-03
21,5299715,54349,GPNODGMP70GPFO,1,1,5,39650,2025-05-24
16,5143157,44521,VTTPMX50G,1,1,2,11000,2025-04-17
16,3254730,23410,DANG1KG,1,1,1,18450,2025-04-19
15,5332976,44794,ISP001P2,1,1,6,87600,2025-04-07
18,5234005,54346,GPJCNOOD70GPFO,1,1,10,81700,2025-04-29
18,5359630,43225,CCB45GPx96FREE,1,1,5,58100,2025-05-03
20,5285041,44388,VIVADET800G,2,2,6,64500,2025-05-15
17,4865749,22016,DANG250G,1,1,5,92250,2025-04-24
15,5163257,22018,GPSPAG500G,1,1,5,89760,2025-04-11
20,4854404,22018,GPSPAG500G,1,1,6,114900,2025-05-13
16,5277425,22018,GPSPAG500G,1,1,5,94225,2025-04-15
17,5241240,44400,CWS320,1,1,1,32800,2025-04-27
15,5374480,22018,GPSPAG500G,1,1,4,75920,2025-04-09
14,4221276,22028,MIMEE_RC100,1,1,2,20600,2025-04-01
17,5326452,23655,MKSPAG500G,1,1,2,30400,2025-04-25
16,5234646,22065,GPSPAGTINI500G,1,1,1,18845,2025-04-15
20,4327820,30291,INO70,1,1,1,9500,2025-05-14
18,4476988,22415,MCHEF250G,1,1,1,8640,2025-04-29
13,5154358,46311,BP001,1,1,1,1,2025-03-30
15,4527515,22067,MCHEF500G,1,1,1,8350,2025-04-10
19,2767679,44792,IRC001P2,1,1,3,28500,2025-05-06
17,2262061,22026,MIMEE_RC070,1,1,2,16000,2025-04-25
15,4530363,22065,GPSPAGTINI500G,1,1,2,37690,2025-04-12
18,5390010,45084,HHS075IN112,1,1,1,8000,2025-04-30
19,5284728,22836,ABSPAG500G,1,1,1,16303,2025-05-11
14,3893868,46311,BP001,1,1,1,1,2025-04-01
15,3047023,22065,GPSPAGTINI500G,3,3,11,207295,2025-04-10
21,1816418,22018,GPSPAG500G,1,1,2,37690,2025-05-22
21,1816418,22065,GPSPAGTINI500G,1,1,1,18845,2025-05-22
18,4891234,22415,MCHEF250G,2,2,2,17280,2025-05-02
17,3046483,22065,GPSPAGTINI500G,1,1,4,75380,2025-04-22
22,5320671,22026,MIMEE_RC070,1,1,2,15600,2025-05-28
14,4045179,44794,ISP001P2,1,1,2,29200,2025-04-03
15,4577723,43238,CMS040,1,1,2,32000,2025-04-13
16,3049641,22462,GPJCNOOD70G,1,1,5,38500,2025-04-17
19,3880524,22026,MIMEE_RC070,1,1,10,80000,2025-05-07
20,5138154,44794,ISP001P2,1,1,5,73000,2025-05-14
19,5330009,22028,MIMEE_RC100,2,2,5,51500,2025-05-10
22,5315614,44659,VTCHCKTP50G,1,1,8,40960,2025-05-27
18,5413956,44545,GINJUBTO50G,1,1,1,6000,2025-05-01
15,4576891,22415,MCHEF250G,1,1,2,17280,2025-04-12
19,3857112,22026,MIMEE_RC070,1,1,1,8000,2025-05-08
20,5258225,22065,GPSPAGTINI500G,1,1,1,18845,2025-05-15
20,4730831,42507,VOS4596,1,1,3,51000,2025-05-15
17,5373109,44794,ISP001P2,1,1,5,73000,2025-04-21
22,5339401,53418,VOS4596P8,1,1,5,92500,2025-05-27
16,5132622,30525,CCV45GPx96P,1,1,5,58000,2025-04-16
20,1400056,22836,ABSPAG500G,1,1,5,78949.5,2025-05-12
15,5295475,44794,ISP001P2,2,2,8,116800,2025-04-12
18,4060061,22415,MCHEF250G,1,1,1,8650,2025-04-28
15,4015468,46311,BP001,3,1,8,8,2025-04-08
21,5347507,44386,VIVPDETPW80G,1,1,1,8220,2025-05-23
14,4873991,44659,VTCHCKTP50G,1,1,2,10560,2025-04-03
16,5362360,44671,CWS012M,1,1,1,16500,2025-04-19
18,5317768,22026,MIMEE_RC070,2,2,19,152000,2025-05-03
16,5243614,25742,SONTOPASAC210Gx24,1,1,1,13150,2025-04-18
14,5247649,45084,HHS075IN112,1,1,1,8000,2025-03-31
15,5151227,19677,IBP280,2,2,4,54400,2025-04-12
15,1876269,22973,MALPT33CL,1,1,2,10950,2025-04-11
14,5155913,22836,ABSPAG500G,1,1,1,16303,2025-04-05
15,5153409,19687,IRC180,1,1,2,26600,2025-04-10
20,3812451,44794,ISP001P2,1,1,10,145000,2025-05-16
14,2021665,22028,MIMEE_RC100,1,1,5,51500,2025-04-05
15,5231066,46311,BP001,1,1,1,1,2025-04-07
20,4441523,44388,VIVADET800G,1,1,4,43000,2025-05-16
14,5367555,23012,AMSTELMACAN33CL,1,1,1,12350,2025-03-31
15,5155913,53418,VOS4596P8,1,1,1,18500,2025-04-11
20,5330791,22836,ABSPAG500G,1,1,6,98550,2025-05-15
16,5240242,22065,GPSPAGTINI500G,1,1,2,37690,2025-04-18
22,5296202,54304,IRC001P2HW,2,2,8,76000,2025-05-29
15,3893852,19679,IOC001,1,1,3,30900,2025-04-08
19,3996506,30291,INO70,1,1,1,9500,2025-05-08
14,5416113,44659,VTCHCKTP50G,1,1,1,5280,2025-04-06
15,5404570,22018,GPSPAG500G,1,1,2,38400,2025-04-09
18,5226943,22026,MIMEE_RC070,1,1,1,8000,2025-05-01
15,5301030,22462,GPJCNOOD70G,1,1,1,7700,2025-04-10
22,5157020,44539,GINPJFTSM50G,1,1,1,7690,2025-05-28
17,5046769,19677,IBP280,1,1,1,13700,2025-04-26
14,3019435,44663,CWS012APKT140,1,1,3,49500,2025-03-31
22,5213687,42507,VOS4596,1,1,10,170000,2025-05-29
19,5150243,22299,GPSEMO500G,1,1,2,29400,2025-05-07
21,5172181,22028,MIMEE_RC100,1,1,8,82400,2025-05-21
20,5244097,22067,MCHEF500G,1,1,2,16640,2025-05-12
22,5240224,54346,GPJCNOOD70GPFO,1,1,3,23100,2025-05-28
22,5172974,22026,MIMEE_RC070,1,1,5,39000,2025-05-29
14,5316897,44792,IRC001P2,1,1,10,95000,2025-04-01
18,5199637,44521,VTTPMX50G,1,1,1,5270,2025-05-03
20,4133982,21031,CWS012C,1,1,1,29800,2025-05-14
18,1843328,22028,MIMEE_RC100,1,1,5,51500,2025-05-01
19,5355689,22065,GPSPAGTINI500G,1,1,10,188450,2025-05-08
15,5215122,44794,ISP001P2,1,1,10,146000,2025-04-08
15,4077670,23012,AMSTELMACAN33CL,1,1,9,112500,2025-04-09
13,4262682,44386,VIVPDETPW80G,1,1,1,8220,2025-03-30
17,3825510,44794,ISP001P2,1,1,5,73500,2025-04-22
16,5273879,22028,MIMEE_RC100,1,1,2,20600,2025-04-15
16,5234005,22026,MIMEE_RC070,1,1,11,88000,2025-04-17
22,4158934,22026,MIMEE_RC070,1,1,9,70200,2025-05-27
14,4572900,22298,GPNOOD70G,1,1,3,23100,2025-04-04
14,5285593,42507,VOS4596,1,1,5,85000,2025-04-01
15,5328093,22026,MIMEE_RC070,1,1,1,8000,2025-04-10
22,5351855,22415,MCHEF250G,1,1,3,25920,2025-05-26
18,1832558,44537,GINTOP55G,1,1,2,15380,2025-05-01
16,3804396,22836,ABSPAG500G,2,2,3,48415,2025-04-20
15,5372855,42507,VOS4596,1,1,3,52500,2025-04-07
20,5317203,44757,SONPOS50G,1,1,1,7300,2025-05-18
14,5356666,22026,MIMEE_RC070,1,1,5,40000,2025-03-31
20,5299076,44792,IRC001P2,1,1,1,9400,2025-05-15
21,3916211,45084,HHS075IN112,1,1,10,80000,2025-05-20
19,5291047,22065,GPSPAGTINI500G,1,1,5,94225,2025-05-08
18,5364830,54349,GPNODGMP70GPFO,1,1,5,40850,2025-05-01
20,3140800,22026,MIMEE_RC070,1,1,5,40000,2025-05-18
15,3857612,25198,CHECUS45G,1,1,2,27360,2025-04-09
14,3858322,22018,GPSPAG500G,1,1,2,38642,2025-04-04
21,1815626,22018,GPSPAG500G,1,1,4,76600,2025-05-21
18,5430520,44794,ISP001P2,1,1,2,29400,2025-04-29
15,3885893,53418,VOS4596P8,1,1,5,92500,2025-04-11
15,5222319,22065,GPSPAGTINI500G,1,1,2,37690,2025-04-11
22,5177860,52542,GPADBCRL45GPYV45gX4S,1,1,10,183500,2025-05-27
16,4420292,22065,GPSPAGTINI500G,1,1,5,94225,2025-04-18
19,5326798,44792,IRC001P2,1,1,5,47500,2025-05-11
15,5341647,44388,VIVADET800G,1,1,3,32250,2025-04-08
20,5437958,22066,DANG500G,1,1,1,18425,2025-05-15
20,3898559,19687,IRC180,1,1,11,145200,2025-05-15
18,5433330,44792,IRC001P2,1,1,5,47500,2025-04-30
19,5325511,44842,FESTTOM55G,1,1,2,12000,2025-05-07
15,4561390,44794,ISP001P2,2,1,6,87600,2025-04-09
15,5296125,46311,BP001,1,1,2,2,2025-04-08
14,4155278,21031,CWS012C,2,2,4,119200,2025-04-04
20,5232566,19687,IRC180,1,1,4,53200,2025-05-13
15,2772322,22066,DANG500G,1,1,1,18450,2025-04-11
18,5278904,44659,VTCHCKTP50G,1,1,4,21120,2025-05-01
15,5370814,44792,IRC001P2,1,1,10,95000,2025-04-11
19,3787003,46311,BP001,1,1,1,1,2025-05-10
20,3809520,54346,GPJCNOOD70GPFO,1,1,6,47580,2025-05-13
17,5316956,22067,MCHEF500G,1,1,1,8350,2025-04-24
14,3056114,22028,MIMEE_RC100,3,2,55,566500,2025-04-05
20,5327092,22068,MCHEF1KG,1,1,1,8100,2025-05-14
22,5350433,44794,ISP001P2,1,1,3,43500,2025-05-29
15,4946836,22018,GPSPAG500G,1,1,3,57450,2025-04-11
20,4108576,22028,MIMEE_RC100,1,1,5,51500,2025-05-16
17,5387208,22026,MIMEE_RC070,1,1,10,80000,2025-04-21
20,4109859,21031,CWS012C,1,1,1,29800,2025-05-17
15,5356816,21031,CWS012C,1,1,1,29800,2025-04-10
19,4352564,22018,GPSPAG500G,1,1,3,56940,2025-05-08
19,4892407,22026,MIMEE_RC070,1,1,5,40000,2025-05-08
22,4896991,22026,MIMEE_RC070,1,1,5,40000,2025-05-26
14,5317575,19687,IRC180,1,1,5,67000,2025-04-03
14,5245939,23029,GPNODGMP70G,1,1,1,7700,2025-04-05
14,5163629,22026,MIMEE_RC070,1,1,2,16000,2025-04-05
20,5424963,22466,GPSPRD15G,1,1,1,11700,2025-05-16
18,3869380,22065,GPSPAGTINI500G,1,1,1,18845,2025-05-03
19,5257347,22415,MCHEF250G,1,1,2,17280,2025-05-06
22,5231783,22026,MIMEE_RC070,1,1,5,40000,2025-05-27
16,1831421,42988,NASC30G120,1,1,1,18400,2025-04-15
15,5200974,19687,IRC180,1,1,1,13300,2025-04-09
18,5234113,22026,MIMEE_RC070,1,1,2,16000,2025-04-30
14,5291332,22462,GPJCNOOD70G,1,1,5,38500,2025-04-01
16,5325012,22298,GPNOOD70G,1,1,10,77000,2025-04-17
15,5252340,22018,GPSPAG500G,1,1,5,96000,2025-04-07
19,2045687,44794,ISP001P2,1,1,2,29200,2025-05-09
20,5356837,30432,CWBL12GX200,1,1,1,22000,2025-05-14
18,5304739,22065,GPSPAGTINI500G,1,1,3,56535,2025-04-28
19,1802082,44521,VTTPMX50G,1,1,2,10540,2025-05-05
21,5325614,30291,INO70,1,1,1,9500,2025-05-21
16,5142252,19677,IBP280,1,1,1,13600,2025-04-15
15,5362738,43238,CMS040,1,1,1,16000,2025-04-13
16,5238563,53418,VOS4596P8,1,1,2,37000,2025-04-14
15,5415349,22066,DANG500G,1,1,5,92125,2025-04-11
14,5317048,44794,ISP001P2,1,1,1,14700,2025-04-01
20,4749372,54346,GPJCNOOD70GPFO,1,1,4,31720,2025-05-15
18,5299097,44794,ISP001P2,1,1,1,14600,2025-04-28
19,5223050,44794,ISP001P2,2,2,5,73000,2025-05-10
19,5371068,19687,IRC180,1,1,4,53200,2025-05-10
21,5262529,23309,FEDCL50CL,1,1,5,23600,2025-05-23
19,5285274,22026,MIMEE_RC070,1,1,7,56000,2025-05-09
18,3856856,44794,ISP001P2,3,2,5,73500,2025-05-02
19,5292944,44794,ISP001P2,1,1,6,88200,2025-05-08
14,5300069,22018,GPSPAG500G,1,1,2,37282,2025-04-03
17,5301025,44794,ISP001P2,1,1,1,14700,2025-04-23
22,5449358,44659,VTCHCKTP50G,1,1,1,5120,2025-05-26
20,1808141,54346,GPJCNOOD70GPFO,1,1,2,15860,2025-05-17
14,3867659,22026,MIMEE_RC070,1,1,5,40000,2025-04-01
15,5279768,22670,MALTICAN33CL,1,1,3,37500,2025-04-10
20,5278734,22026,MIMEE_RC070,1,1,10,80000,2025-05-13
19,3794489,21031,CWS012C,2,1,3,89400,2025-05-07
15,4124445,22026,MIMEE_RC070,1,1,4,32000,2025-04-12
15,3912985,44792,IRC001P2,1,1,1,9500,2025-04-09
17,5296800,44794,ISP001P2,1,1,12,175200,2025-04-22
20,5169449,54471,GPNOOD70GPFO,1,1,2,15860,2025-05-13
15,5424840,42507,VOS4596,1,1,5,85000,2025-04-10
16,5163697,22836,ABSPAG500G,1,1,1,16303,2025-04-15
15,4371882,22018,GPSPAG500G,1,1,2,37690,2025-04-09
18,5066637,43238,CMS040,1,1,1,16000,2025-05-02
21,3792582,22026,MIMEE_RC070,1,1,2,16000,2025-05-20
19,5285203,22026,MIMEE_RC070,1,1,3,24000,2025-05-06
20,5356301,53418,VOS4596P8,1,1,2,37000,2025-05-16
17,5306096,22028,MIMEE_RC100,1,1,10,103000,2025-04-24
19,5285152,22298,GPNOOD70G,1,1,5,38500,2025-05-10
17,5172932,44794,ISP001P2,1,1,4,58400,2025-04-26
18,3978977,45084,HHS075IN112,1,1,1,8000,2025-04-30
20,5268316,44792,IRC001P2,1,1,5,47500,2025-05-13
17,4881607,22026,MIMEE_RC070,1,1,2,16000,2025-04-22
19,5172392,44794,ISP001P2,1,1,5,73000,2025-05-11
20,5398303,54349,GPNODGMP70GPFO,1,1,10,79300,2025-05-13
14,2141404,46311,BP001,1,1,1,1,2025-04-03
22,5349730,43418,UPLMSLT500G,1,1,5,30000,2025-05-27
18,4384272,44792,IRC001P2,2,2,2,19000,2025-05-02
19,5251127,22026,MIMEE_RC070,1,1,10,80000,2025-05-10
18,5348822,22026,MIMEE_RC070,1,1,5,40000,2025-05-01
20,3912985,45860,LAZOILSAC45ML,1,1,1,13500,2025-05-16
18,5216539,44792,IRC001P2,1,1,2,19000,2025-04-28
15,5370044,23029,GPNODGMP70G,1,1,7,53900,2025-04-08
19,5429571,53418,VOS4596P8,1,1,1,18500,2025-05-05
17,5429240,22415,MCHEF250G,1,1,1,8650,2025-04-25
22,5299718,22026,MIMEE_RC070,1,1,10,78000,2025-05-27
16,1880275,53418,VOS4596P8,1,1,1,18500,2025-04-19
18,5328523,22026,MIMEE_RC070,1,1,5,40000,2025-05-03
19,5227270,53418,VOS4596P8,1,1,1,18500,2025-05-11
15,5300953,22019,GPTWST500G,1,1,1,18945,2025-04-08
17,5436489,37689,ACLA016,1,1,1,15150,2025-04-25
18,4401987,53418,VOS4596P8,1,1,18,333000,2025-05-02
18,3078061,19681,IOC180,1,1,3,55200,2025-05-01
22,5316108,22415,MCHEF250G,1,1,2,17300,2025-05-29
21,5279561,44792,IRC001P2,1,1,5,47000,2025-05-25
14,2891320,22016,DANG250G,1,1,2,36900,2025-04-05
17,5129158,53421,VOS11040P3,1,1,3,56400,2025-04-23
16,5429957,22018,GPSPAG500G,1,1,2,37960,2025-04-17
15,3960619,22026,MIMEE_RC070,1,1,2,16000,2025-04-11
22,5358918,22018,GPSPAG500G,1,1,2,38300,2025-05-27
19,5275540,19687,IRC180,1,1,4,53200,2025-05-07
19,5231545,22026,MIMEE_RC070,1,1,2,16000,2025-05-06
16,5206761,22026,MIMEE_RC070,2,2,10,80000,2025-04-19
15,5048989,25742,SONTOPASAC210Gx24,1,1,1,13150,2025-04-08
20,5331084,44792,IRC001P2,1,1,3,28200,2025-05-16
13,5165770,23029,GPNODGMP70G,1,1,2,15400,2025-03-30
22,1794132,22026,MIMEE_RC070,2,1,32,249600,2025-05-28
19,5319601,22026,MIMEE_RC070,2,1,15,120000,2025-05-07
16,3899753,22026,MIMEE_RC070,3,2,12,96000,2025-04-18
22,5300175,44400,CWS320,1,1,1,32800,2025-05-29
15,4443234,22463,GPSGR250G,1,1,4,73760,2025-04-13
18,5371168,54349,GPNODGMP70GPFO,1,1,1,8170,2025-05-02
21,4306495,44794,ISP001P2,1,1,3,43800,2025-05-22
21,5309138,22026,MIMEE_RC070,1,1,10,80000,2025-05-22
14,5349754,22464,GPSGR500G,1,1,1,18033,2025-04-03
19,3857637,44792,IRC001P2,1,1,10,95000,2025-05-06
16,5244828,44539,GINPJFTSM50G,1,1,1,8000,2025-04-17
19,4091076,22028,MIMEE_RC100,2,2,11,113300,2025-05-09
14,4036141,44384,VIVPDETPW170G,1,1,1,8750,2025-04-05
17,5295208,43238,CMS040,1,1,2,32000,2025-04-26
21,5304940,53418,VOS4596P8,1,1,10,185000,2025-05-20
15,5351046,22018,GPSPAG500G,1,1,2,37690,2025-04-11
21,3989614,44521,VTTPMX50G,1,1,1,5610,2025-05-23
22,4984150,54349,GPNODGMP70GPFO,1,1,5,38500,2025-05-27
22,5247444,22016,DANG250G,1,1,1,18425,2025-05-29
14,1793534,22026,MIMEE_RC070,1,1,5,40000,2025-04-04
19,3859447,22018,GPSPAG500G,1,1,2,38300,2025-05-05
21,3791014,22016,DANG250G,1,1,1,18425,2025-05-21
22,5192413,44794,ISP001P2,1,1,3,43500,2025-05-29
17,5381026,19687,IRC180,1,1,5,66500,2025-04-23
15,5295180,53421,VOS11040P3,1,1,1,18800,2025-04-13
19,2429470,19677,IBP280,1,1,2,27200,2025-05-07
20,5381354,52540,GPADBCRL45GPCHIN40GX,1,1,2,40352,2025-05-15
16,5324985,19677,IBP280,1,1,1,13600,2025-04-15
20,5309189,22688,CHINSCHNOD70G,1,1,8,65280,2025-05-15
16,2969049,23029,GPNODGMP70G,1,1,1,7700,2025-04-16
16,5161729,22028,MIMEE_RC100,1,1,10,103000,2025-04-17
18,5367507,22016,DANG250G,1,1,2,36850,2025-04-30
15,5346982,46311,BP001,2,2,4,4,2025-04-09
22,5247649,23058,CCOKE60CL,1,1,4,18120,2025-05-28
21,5263609,44659,VTCHCKTP50G,1,1,5,25600,2025-05-22
19,1976971,19679,IOC001,1,1,10,103000,2025-05-10
15,1832558,22026,MIMEE_RC070,2,2,3,24000,2025-04-10
19,5369615,22065,GPSPAGTINI500G,4,2,12,226140,2025-05-10
20,5274813,53418,VOS4596P8,1,1,1,18500,2025-05-16
16,5280102,44400,CWS320,1,1,2,65600,2025-04-15
19,4427264,22016,DANG250G,1,1,1,18450,2025-05-05
21,1845856,53326,KIVO12GX220,1,1,2,30230,2025-05-21
21,5246878,44659,VTCHCKTP50G,1,1,1,5120,2025-05-20
14,5284840,44663,CWS012APKT140,1,1,2,33000,2025-03-31
18,2470365,22026,MIMEE_RC070,1,1,30,240000,2025-04-30
22,5235429,54471,GPNOOD70GPFO,1,1,1,7700,2025-05-28
16,4917336,44792,IRC001P2,1,1,2,19000,2025-04-18
15,5426452,37700,GPADBCRL45G,1,1,5,86500,2025-04-10
18,4614011,44794,ISP001P2,1,1,5,73500,2025-04-30
14,5309957,19687,IRC180,1,1,2,26600,2025-04-02
15,5130507,21031,CWS012C,1,1,1,29800,2025-04-09
14,5255060,22026,MIMEE_RC070,1,1,1,8000,2025-04-04
21,5442289,44794,ISP001P2,1,1,3,43800,2025-05-21
17,3304778,53418,VOS4596P8,1,1,1,18500,2025-04-23
15,5136517,45084,HHS075IN112,1,1,1,8000,2025-04-12
14,5249695,30791,VOS11040,1,1,1,18800,2025-04-03
15,5305766,19679,IOC001,1,1,2,20600,2025-04-09
15,3907508,22026,MIMEE_RC070,1,1,5,40000,2025-04-09
19,4656302,22067,MCHEF500G,1,1,1,8320,2025-05-06
17,5413956,22026,MIMEE_RC070,1,1,5,40000,2025-04-23
20,5443453,22415,MCHEF250G,1,1,6,51840,2025-05-14
16,5357201,19687,IRC180,2,2,9,119700,2025-04-19
19,5329609,44794,ISP001P2,2,2,13,189800,2025-05-09
14,5223081,22462,GPJCNOOD70G,1,1,7,53900,2025-04-02
18,5370311,22018,GPSPAG500G,1,1,6,113400,2025-05-03
22,5127899,44792,IRC001P2,1,1,20,188000,2025-05-27
19,5340030,22026,MIMEE_RC070,2,1,2,16000,2025-05-05
15,5278571,44792,IRC001P2,2,2,20,190000,2025-04-12
17,5119701,22067,MCHEF500G,1,1,4,33280,2025-04-26
15,2279304,22067,MCHEF500G,1,1,1,8350,2025-04-07
18,3906847,22065,GPSPAGTINI500G,1,1,1,18845,2025-05-03
15,5320233,22067,MCHEF500G,1,1,1,8350,2025-04-10
15,5249277,22028,MIMEE_RC100,1,1,1,10300,2025-04-12
16,4534454,22464,GPSGR500G,1,1,1,18040,2025-04-16
14,1930699,44792,IRC001P2,1,1,2,19000,2025-04-04
19,5144046,44792,IRC001P2,1,1,5,47500,2025-05-06
19,4518209,44792,IRC001P2,1,1,3,28500,2025-05-05
19,5246739,30525,CCV45GPx96P,1,1,1,12050,2025-05-11
21,5268439,22836,ABSPAG500G,1,1,1,16425,2025-05-23
15,5201970,44794,ISP001P2,1,1,3,43800,2025-04-10
20,5261218,44794,ISP001P2,1,1,3,43800,2025-05-12
22,5368219,19677,IBP280,1,1,1,13700,2025-05-27
18,3859317,22067,MCHEF500G,1,1,5,41600,2025-04-29
20,5250941,44794,ISP001P2,1,1,5,72500,2025-05-14
22,5285041,19677,IBP280,1,1,1,13600,2025-05-27
21,4780529,30291,INO70,1,1,1,9500,2025-05-22
16,5407419,23655,MKSPAG500G,2,2,5,76150,2025-04-18
19,4519824,53418,VOS4596P8,3,2,4,74000,2025-05-11
16,5317575,44794,ISP001P2,2,2,10,147000,2025-04-17
17,5392631,23702,THRCRWNEVP150G,1,1,2,29280,2025-04-23
14,5348921,19677,IBP280,1,1,5,68000,2025-04-01
16,5415349,22026,MIMEE_RC070,4,2,33,264000,2025-04-17
15,5332026,22065,GPSPAGTINI500G,1,1,2,37690,2025-04-08
15,4841478,22462,GPJCNOOD70G,1,1,5,38500,2025-04-12
14,5297149,22068,MCHEF1KG,1,1,1,8060,2025-04-03
14,5393576,44794,ISP001P2,1,1,4,58400,2025-04-03
19,5202691,19687,IRC180,3,2,10,133000,2025-05-10
15,5318833,44792,IRC001P2,1,1,5,47500,2025-04-10
19,3154416,22026,MIMEE_RC070,1,1,4,32000,2025-05-09
14,1848488,22065,GPSPAGTINI500G,1,1,3,56535,2025-04-05
15,1883401,44794,ISP001P2,1,1,9,131400,2025-04-07
21,5324805,22026,MIMEE_RC070,2,2,14,112000,2025-05-22
18,5247444,22028,MIMEE_RC100,1,1,3,30900,2025-05-01
16,5292944,44794,ISP001P2,2,2,7,102900,2025-04-16
14,5317340,43238,CMS040,1,1,1,16000,2025-04-02
17,5295318,22018,GPSPAG500G,1,1,3,56940,2025-04-22
16,3890090,22018,GPSPAG500G,1,1,1,18845,2025-04-15
17,5274089,22836,ABSPAG500G,2,1,6,97818,2025-04-21
21,5376308,19687,IRC180,1,1,1,13200,2025-05-23
21,4890552,44659,VTCHCKTP50G,1,1,2,10240,2025-05-24
