Week,CustomerID,SKUID,Quantity,OrderValue
2023-01-29,1064,5024,1,90.52
2023-01-29,1064,5007,2,112.95
2023-01-29,1064,5006,4,310.01
2023-01-29,1064,5046,2,23.5
2023-01-29,1095,5034,1,65.2
2023-01-29,1095,5040,4,139.58
2023-01-29,1095,5001,3,199.46
2023-01-29,1095,5029,1,37.84
2023-01-29,1095,5036,3,126.97
2023-01-29,1095,5037,3,188.38
2023-01-29,1095,5029,3,78.2
2023-02-05,1080,5031,4,226.0
2023-02-05,1080,5018,1,82.22
2023-02-05,1026,5043,3,121.55
2023-02-05,1039,5017,2,187.69
2023-02-05,1039,5018,1,56.81
2023-02-05,1008,5043,3,209.61
2023-02-05,1008,5021,2,31.12
2023-02-05,1008,5003,1,43.41
2023-02-05,1052,5050,2,175.99
2023-02-05,1052,5016,3,161.91
2023-02-05,1052,5004,2,32.94
2023-02-05,1052,5008,3,121.68
2023-02-05,1048,5028,3,58.87
2023-02-05,1048,5038,2,176.94
2023-02-05,1048,5048,3,269.57
2023-02-05,1048,5028,2,80.94
2023-02-05,1071,5009,3,190.98
2023-02-05,1071,5044,4,324.7
2023-02-05,1072,5048,1,99.65
2023-02-05,1072,5012,2,157.64
2023-02-05,1053,5043,2,111.16
2023-02-05,1053,5038,3,204.31
2023-02-05,1011,5046,4,85.11
2023-02-05,1011,5019,4,328.25
2023-02-05,1011,5024,1,89.33
2023-02-05,1002,5028,4,240.9
2023-02-05,1002,5022,2,31.69
2023-02-05,1028,5044,4,70.73
2023-02-05,1028,5041,4,51.28
2023-02-05,1028,5034,4,261.7
2023-02-05,1028,5045,4,199.75
2023-02-05,1028,5013,3,220.81
2023-02-05,1062,5040,2,136.55
2023-02-05,1062,5016,2,62.69
2023-02-05,1062,5032,2,122.2
2023-02-05,1062,5037,2,132.38
2023-02-05,1041,5022,1,83.35
2023-02-05,1098,5004,2,185.81
2023-02-05,1098,5003,3,168.1
2023-02-05,1098,5049,2,99.86
2023-02-05,1076,5023,4,363.92
2023-02-05,1087,5014,1,44.52
2023-02-05,1087,5035,2,47.96
2023-02-12,1046,5049,2,117.96
2023-02-12,1046,5024,4,137.86
2023-02-12,1024,5007,2,107.12
2023-02-12,1024,5012,3,110.17
2023-02-12,1024,5019,1,10.37
2023-02-12,1026,5028,4,101.14
2023-02-12,1026,5014,4,331.53
2023-02-12,1026,5014,1,99.79
2023-02-12,1027,5024,1,51.55
2023-02-12,1002,5015,1,74.13
2023-02-12,1042,5001,2,98.56
2023-02-12,1042,5014,4,302.34
2023-02-12,1042,5029,4,159.13
2023-02-12,1042,5003,4,275.73
2023-02-12,1099,5035,3,178.99
2023-02-12,1099,5002,1,42.56
2023-02-12,1084,5012,1,70.14
2023-02-12,1084,5023,2,123.3
2023-02-12,1028,5023,3,269.07
2023-02-12,1028,5045,1,51.51
2023-02-12,1029,5034,1,93.21
2023-02-12,1029,5023,3,42.21
2023-02-12,1029,5048,1,49.06
2023-02-12,1087,5015,1,58.39
2023-02-12,1087,5004,4,313.03
2023-02-12,1051,5045,3,136.83
2023-02-12,1047,5013,2,115.78
2023-02-12,1082,5005,3,110.27
2023-02-12,1082,5035,4,107.26
2023-02-12,1082,5019,2,28.27
2023-02-12,1072,5029,2,62.42
2023-02-19,1029,5050,2,78.58
2023-02-19,1029,5031,4,106.31
2023-02-19,1029,5009,4,249.23
2023-02-19,1029,5008,3,214.89
2023-02-19,1060,5046,2,97.83
2023-02-19,1036,5026,3,281.72
2023-02-19,1036,5003,2,144.37
2023-02-19,1089,5026,4,240.71
2023-02-19,1089,5020,2,149.54
2023-02-19,1089,5005,1,46.41
2023-02-19,1039,5050,3,60.85
2023-02-19,1042,5041,1,92.04
2023-02-19,1054,5010,4,284.08
2023-02-19,1054,5025,1,85.18
2023-02-19,1062,5021,2,37.8
2023-02-19,1062,5048,3,83.36
2023-02-19,1062,5021,3,148.07
2023-02-19,1062,5004,2,121.95
2023-02-19,1062,5001,1,35.24
2023-02-19,1061,5038,3,118.07
2023-02-19,1061,5003,2,102.68
2023-02-19,1061,5041,1,38.01
2023-02-19,1007,5029,1,32.29
2023-02-19,1007,5041,1,13.99
2023-02-19,1007,5042,1,82.89
2023-02-19,1007,5006,4,243.56
2023-02-19,1011,5016,2,140.05
2023-02-19,1011,5036,2,66.95
2023-02-19,1005,5020,3,243.58
2023-02-19,1005,5005,3,110.28
2023-02-19,1032,5028,2,87.02
2023-02-19,1090,5038,4,211.53
2023-02-19,1090,5040,1,58.35
2023-02-19,1077,5041,2,166.36
2023-02-19,1077,5017,3,236.3
2023-02-19,1077,5023,4,230.76
2023-02-19,1035,5044,1,37.77
2023-02-19,1022,5027,4,102.57
2023-02-19,1031,5033,4,59.78
2023-02-19,1026,5050,4,56.51
2023-02-26,1031,5028,3,190.9
2023-02-26,1031,5046,4,179.96
2023-02-26,1063,5028,2,97.21
2023-02-26,1063,5036,3,244.23
2023-02-26,1019,5030,2,109.55
2023-02-26,1019,5046,1,87.05
2023-02-26,1019,5019,1,69.54
2023-02-26,1017,5049,2,37.0
2023-02-26,1017,5012,1,93.46
2023-02-26,1075,5004,2,119.77
2023-02-26,1075,5032,2,119.32
2023-02-26,1020,5019,4,303.0
2023-02-26,1020,5027,2,111.59
2023-02-26,1020,5045,3,156.09
2023-02-26,1088,5031,3,299.3
2023-02-26,1088,5016,4,348.67
2023-02-26,1029,5019,1,46.38
2023-02-26,1029,5012,4,388.95
2023-02-26,1029,5013,1,51.46
2023-02-26,1003,5047,1,85.08
2023-02-26,1097,5002,1,29.73
2023-02-26,1097,5001,3,223.67
2023-02-26,1090,5028,3,272.14
2023-02-26,1090,5018,3,137.9
2023-02-26,1090,5033,4,255.37
2023-02-26,1094,5010,4,250.3
2023-02-26,1034,5007,2,61.46
2023-02-26,1034,5017,4,383.17
2023-02-26,1016,5027,3,172.22
2023-02-26,1023,5003,4,184.15
2023-02-26,1023,5002,4,95.35
2023-02-26,1024,5001,2,183.0
2023-02-26,1024,5020,4,43.44
2023-02-26,1064,5012,2,30.48
2023-03-05,1032,5004,2,104.82
2023-03-05,1032,5014,3,175.4
2023-03-05,1027,5037,4,312.87
2023-03-05,1044,5028,2,189.42
2023-03-05,1044,5045,4,58.81
2023-03-05,1044,5014,3,168.32
2023-03-05,1044,5009,1,35.65
2023-03-05,1044,5026,2,123.18
2023-03-05,1025,5028,2,122.82
2023-03-05,1025,5049,2,35.42
2023-03-05,1025,5047,2,165.65
2023-03-05,1064,5015,4,66.27
2023-03-05,1058,5015,3,245.08
2023-03-05,1058,5023,4,40.41
2023-03-05,1058,5022,3,242.04
2023-03-05,1058,5009,1,38.03
2023-03-05,1018,5018,3,52.86
2023-03-05,1080,5036,1,95.87
2023-03-05,1080,5036,3,89.17
2023-03-05,1061,5025,3,97.56
2023-03-05,1061,5046,1,75.16
2023-03-05,1043,5002,3,51.83
2023-03-05,1043,5043,1,71.21
2023-03-05,1043,5034,3,55.63
2023-03-05,1074,5018,3,236.14
2023-03-05,1074,5034,3,82.04
2023-03-05,1074,5048,3,287.81
2023-03-05,1074,5034,4,335.32
2023-03-05,1090,5033,3,283.18
2023-03-05,1037,5042,2,174.96
2023-03-05,1034,5012,3,134.95
2023-03-05,1057,5001,3,283.17
2023-03-05,1057,5027,1,19.66
2023-03-05,1046,5038,4,167.85
2023-03-05,1046,5042,2,158.34
2023-03-05,1014,5031,3,266.65
2023-03-05,1014,5044,4,111.81
2023-03-05,1014,5025,4,249.3
2023-03-05,1014,5020,2,195.98
2023-03-05,1014,5002,2,181.04
2023-03-05,1023,5014,3,172.54
2023-03-05,1023,5029,4,330.07
2023-03-05,1023,5048,3,155.42
2023-03-05,1019,5028,2,52.9
2023-03-05,1019,5004,2,41.83
2023-03-12,1094,5011,3,73.22
2023-03-12,1094,5048,1,83.23
2023-03-12,1094,5018,1,74.83
2023-03-12,1083,5019,3,221.67
2023-03-12,1083,5040,3,67.58
2023-03-12,1083,5002,3,43.25
2023-03-12,1089,5021,3,76.74
2023-03-12,1089,5048,3,122.72
2023-03-12,1095,5031,1,16.32
2023-03-12,1095,5006,2,75.76
2023-03-12,1095,5014,2,53.02
2023-03-12,1095,5023,3,197.32
2023-03-12,1095,5016,4,194.56
2023-03-12,1002,5027,2,36.83
2023-03-12,1073,5014,1,17.03
2023-03-12,1061,5029,1,68.19
2023-03-12,1061,5008,2,111.17
2023-03-12,1061,5033,3,185.9
2023-03-12,1061,5041,1,97.73
2023-03-12,1061,5019,4,316.92
2023-03-12,1061,5021,1,30.05
2023-03-12,1004,5035,3,271.83
2023-03-12,1004,5022,1,68.55
2023-03-12,1004,5034,2,127.94
2023-03-12,1098,5031,2,91.42
2023-03-12,1025,5001,3,102.24
2023-03-12,1025,5013,1,87.58
2023-03-12,1025,5003,4,49.79
2023-03-12,1025,5028,2,109.63
2023-03-12,1025,5038,2,71.66
2023-03-12,1026,5050,4,324.55
2023-03-12,1026,5023,2,23.76
2023-03-12,1018,5047,4,199.33
2023-03-12,1018,5009,2,167.5
2023-03-12,1018,5023,1,25.91
2023-03-12,1018,5014,3,88.52
2023-03-12,1018,5011,4,217.81
2023-03-12,1018,5007,2,138.33
2023-03-12,1018,5031,1,51.71
2023-03-12,1079,5048,1,35.99
2023-03-12,1079,5001,3,72.97
2023-03-12,1079,5038,2,44.28
2023-03-12,1087,5009,2,38.01
2023-03-12,1100,5049,3,211.55
2023-03-12,1062,5033,3,90.34
2023-03-12,1062,5033,1,60.59
2023-03-12,1082,5007,4,225.16
2023-03-12,1082,5050,4,237.93
2023-03-19,1031,5038,2,47.48
2023-03-19,1026,5041,2,126.27
2023-03-19,1026,5011,3,108.02
2023-03-19,1026,5038,2,103.78
2023-03-19,1041,5024,2,50.51
2023-03-19,1033,5021,2,105.09
2023-03-19,1033,5034,3,33.67
2023-03-19,1033,5017,1,25.34
2023-03-19,1033,5018,1,21.4
2023-03-19,1033,5017,4,50.95
2023-03-19,1076,5007,1,41.25
2023-03-19,1076,5004,2,155.43
2023-03-19,1076,5043,4,205.21
2023-03-19,1076,5040,3,281.05
2023-03-19,1076,5038,4,265.84
2023-03-19,1032,5026,4,332.8
2023-03-19,1035,5046,1,60.85
2023-03-19,1038,5046,1,88.6
2023-03-19,1038,5013,2,114.41
2023-03-19,1038,5018,2,34.48
2023-03-19,1038,5043,3,199.73
2023-03-19,1038,5028,3,161.9
2023-03-19,1038,5038,1,46.96
2023-03-19,1025,5022,3,115.07
2023-03-19,1025,5038,2,187.15
2023-03-19,1025,5027,3,187.34
2023-03-19,1025,5021,4,137.88
2023-03-19,1025,5041,4,357.92
2023-03-19,1025,5031,3,247.68
2023-03-19,1061,5013,1,48.29
2023-03-19,1061,5019,3,261.02
2023-03-19,1061,5007,1,58.04
2023-03-19,1061,5010,4,334.17
2023-03-19,1087,5045,4,338.2
2023-03-19,1087,5025,3,176.02
2023-03-19,1087,5007,1,75.67
2023-03-19,1007,5017,2,110.03
2023-03-19,1007,5032,2,158.68
2023-03-19,1089,5043,4,269.16
2023-03-19,1089,5041,1,22.55
2023-03-19,1089,5017,4,201.81
2023-03-19,1089,5004,4,233.64
2023-03-19,1080,5047,1,80.22
2023-03-19,1080,5039,3,90.77
2023-03-19,1080,5023,1,10.4
2023-03-19,1080,5026,1,79.66
2023-03-19,1084,5018,4,196.23
2023-03-19,1015,5009,3,224.2
2023-03-19,1015,5048,4,376.43
2023-03-19,1015,5018,4,356.06
2023-03-19,1015,5030,4,176.04
2023-03-19,1015,5032,4,47.97
2023-03-19,1015,5040,2,86.63
2023-03-26,1060,5011,2,41.97
2023-03-26,1060,5043,3,247.65
2023-03-26,1027,5023,1,66.55
2023-03-26,1027,5021,1,17.45
2023-03-26,1027,5016,1,97.23
2023-03-26,1013,5013,2,133.99
2023-03-26,1013,5042,3,237.73
2023-03-26,1063,5012,4,71.78
2023-03-26,1088,5014,1,41.82
2023-03-26,1088,5030,4,195.79
2023-03-26,1053,5013,3,255.83
2023-03-26,1053,5036,2,82.77
2023-03-26,1029,5046,1,25.25
2023-03-26,1029,5015,2,50.79
2023-03-26,1029,5032,3,130.54
2023-03-26,1022,5009,4,306.51
2023-03-26,1025,5027,3,199.0
2023-03-26,1025,5016,1,62.66
2023-03-26,1025,5021,2,158.01
2023-03-26,1025,5005,3,298.21
2023-03-26,1028,5032,2,28.68
2023-03-26,1028,5021,3,49.81
2023-03-26,1028,5017,3,276.19
2023-03-26,1028,5034,1,85.17
2023-03-26,1028,5032,2,63.1
2023-03-26,1014,5038,4,128.0
2023-03-26,1058,5019,4,164.56
2023-03-26,1058,5030,4,310.57
2023-03-26,1065,5001,3,106.16
2023-03-26,1004,5017,1,85.87
2023-03-26,1004,5011,2,38.62
2023-03-26,1004,5047,2,88.1
2023-03-26,1069,5040,4,196.14
2023-03-26,1069,5005,2,150.94
2023-03-26,1046,5041,1,48.41
2023-03-26,1003,5021,1,15.4
2023-03-26,1003,5021,3,238.7
2023-03-26,1003,5007,3,70.81
2023-03-26,1057,5041,1,68.83
2023-03-26,1057,5045,3,79.56
2023-03-26,1098,5016,3,171.72
2023-04-02,1081,5002,1,15.09
2023-04-02,1095,5049,1,89.13
2023-04-02,1092,5012,3,263.2
2023-04-02,1092,5013,2,145.86
2023-04-02,1052,5010,3,196.03
2023-04-02,1052,5008,4,189.04
2023-04-02,1052,5021,1,29.66
2023-04-02,1052,5037,3,61.16
2023-04-02,1054,5043,3,295.75
2023-04-02,1054,5020,2,74.42
2023-04-02,1054,5044,3,119.16
2023-04-02,1005,5010,4,92.52
2023-04-02,1055,5028,3,76.1
2023-04-02,1055,5004,4,58.54
2023-04-02,1055,5001,3,236.56
2023-04-02,1074,5001,2,162.09
2023-04-02,1074,5011,3,112.58
2023-04-02,1074,5024,2,157.03
2023-04-02,1019,5007,3,82.04
2023-04-02,1019,5012,4,136.97
2023-04-02,1019,5003,4,177.87
2023-04-02,1049,5012,2,125.18
2023-04-02,1100,5001,1,44.95
2023-04-02,1062,5044,3,290.95
2023-04-02,1033,5017,3,137.54
2023-04-02,1033,5032,1,18.61
2023-04-02,1033,5011,2,86.98
2023-04-02,1033,5034,1,92.4
2023-04-02,1033,5024,1,72.87
2023-04-02,1078,5003,2,119.99
2023-04-02,1041,5007,1,15.58
2023-04-02,1041,5046,3,80.8
2023-04-02,1043,5010,4,80.82
2023-04-02,1043,5042,4,371.37
2023-04-02,1031,5040,4,226.0
2023-04-02,1031,5044,4,314.13
2023-04-02,1031,5015,1,12.25
2023-04-02,1031,5004,3,212.96
2023-04-02,1031,5006,2,23.13
2023-04-02,1023,5013,4,296.45
2023-04-02,1023,5014,2,31.75
2023-04-09,1034,5017,4,122.93
2023-04-09,1045,5037,4,340.79
2023-04-09,1045,5003,3,219.85
2023-04-09,1045,5047,1,27.65
2023-04-09,1026,5031,2,77.25
2023-04-09,1026,5017,1,72.12
2023-04-09,1026,5035,2,61.9
2023-04-09,1026,5040,4,283.28
2023-04-09,1036,5023,4,229.55
2023-04-09,1042,5039,1,27.94
2023-04-09,1084,5012,4,163.9
2023-04-09,1084,5033,1,62.13
2023-04-09,1029,5032,4,371.39
2023-04-09,1029,5012,1,60.81
2023-04-09,1029,5035,4,73.43
2023-04-09,1053,5016,4,233.46
2023-04-09,1044,5038,4,89.4
2023-04-09,1020,5043,3,223.18
2023-04-09,1038,5046,3,108.54
2023-04-09,1038,5020,2,128.9
2023-04-09,1038,5026,2,160.73
2023-04-09,1041,5013,4,252.0
2023-04-09,1041,5044,4,371.57
2023-04-09,1027,5046,2,61.25
2023-04-09,1027,5010,4,195.77
2023-04-09,1079,5013,2,184.28
2023-04-09,1079,5003,4,342.0
2023-04-09,1068,5001,4,89.52
2023-04-09,1068,5048,4,370.84
2023-04-09,1068,5047,1,49.7
2023-04-09,1040,5004,1,39.92
2023-04-09,1040,5023,1,88.52
2023-04-09,1054,5038,2,141.31
2023-04-09,1070,5015,3,58.02
2023-04-09,1025,5037,3,257.46
2023-04-09,1025,5033,4,399.93
2023-04-16,1083,5003,1,22.9
2023-04-16,1083,5022,1,69.63
2023-04-16,1083,5035,3,163.83
2023-04-16,1083,5021,3,200.18
2023-04-16,1059,5035,4,102.05
2023-04-16,1012,5001,3,128.19
2023-04-16,1012,5038,1,31.58
2023-04-16,1037,5010,1,22.66
2023-04-16,1066,5016,2,70.1
2023-04-16,1066,5046,2,81.65
2023-04-16,1066,5010,4,100.85
2023-04-16,1067,5004,2,122.58
2023-04-16,1067,5048,2,60.68
2023-04-16,1067,5036,3,50.61
2023-04-16,1067,5006,2,92.03
2023-04-16,1067,5003,1,22.32
2023-04-16,1077,5015,2,166.18
2023-04-16,1077,5039,2,178.91
2023-04-16,1077,5045,2,43.04
2023-04-16,1077,5035,3,187.41
2023-04-16,1026,5034,1,91.3
2023-04-16,1053,5010,1,38.7
2023-04-16,1053,5010,1,61.21
2023-04-16,1044,5049,2,104.29
2023-04-16,1044,5034,3,222.18
2023-04-16,1058,5007,4,154.04
2023-04-16,1058,5013,2,167.48
2023-04-16,1058,5021,2,40.6
2023-04-16,1058,5047,3,222.11
2023-04-16,1089,5006,3,166.06
2023-04-16,1089,5041,3,146.16
2023-04-16,1089,5015,1,64.04
2023-04-16,1089,5042,1,97.11
2023-04-16,1089,5049,1,49.74
2023-04-16,1089,5026,4,304.19
2023-04-16,1009,5035,1,77.59
2023-04-16,1069,5031,4,309.74
2023-04-16,1069,5036,3,247.35
2023-04-16,1040,5048,1,57.13
2023-04-23,1017,5015,2,135.51
2023-04-23,1017,5050,3,164.72
2023-04-23,1017,5009,4,246.58
2023-04-23,1043,5030,2,152.9
2023-04-23,1043,5014,2,34.38
2023-04-23,1089,5006,2,137.1
2023-04-23,1089,5017,3,77.92
2023-04-23,1089,5028,1,94.25
2023-04-23,1038,5023,2,145.57
2023-04-23,1038,5009,3,258.62
2023-04-23,1038,5001,3,242.11
2023-04-23,1038,5021,1,15.87
2023-04-23,1038,5022,1,66.29
2023-04-23,1085,5001,4,67.39
2023-04-23,1085,5005,1,41.37
2023-04-23,1085,5041,2,173.07
2023-04-23,1027,5043,1,36.01
2023-04-23,1027,5042,4,47.79
2023-04-23,1040,5007,4,173.09
2023-04-23,1040,5049,4,361.3
2023-04-23,1076,5007,2,50.35
2023-04-23,1004,5017,3,218.78
2023-04-23,1004,5033,2,78.6
2023-04-23,1079,5024,3,125.93
2023-04-23,1046,5035,3,71.07
2023-04-23,1041,5007,2,60.98
2023-04-23,1041,5008,2,101.12
2023-04-23,1065,5024,4,392.5
2023-04-23,1023,5023,2,112.33
2023-04-23,1002,5001,2,67.65
2023-04-23,1002,5008,3,151.84
2023-04-23,1002,5003,2,160.82
2023-04-23,1099,5040,4,140.84
2023-04-23,1005,5050,4,289.61
2023-04-23,1005,5003,1,39.0
2023-04-23,1005,5036,1,74.18
2023-04-30,1028,5017,2,110.16
2023-04-30,1068,5009,4,47.85
2023-04-30,1064,5001,3,275.48
2023-04-30,1064,5040,1,84.53
2023-04-30,1057,5010,2,53.15
2023-04-30,1057,5038,3,228.71
2023-04-30,1057,5044,4,179.49
2023-04-30,1057,5031,1,26.48
2023-04-30,1057,5010,2,36.07
2023-04-30,1059,5002,4,333.43
2023-04-30,1005,5008,3,175.89
2023-04-30,1041,5045,3,111.96
2023-04-30,1041,5008,1,15.23
2023-04-30,1041,5047,3,270.13
2023-04-30,1080,5003,2,179.49
2023-04-30,1071,5023,1,88.03
2023-04-30,1071,5011,4,320.13
2023-04-30,1035,5008,3,155.23
2023-04-30,1035,5010,2,198.45
2023-04-30,1035,5025,1,99.08
2023-04-30,1044,5028,3,295.79
2023-04-30,1044,5050,2,35.75
2023-04-30,1044,5015,4,323.96
2023-04-30,1088,5022,4,142.36
2023-04-30,1083,5046,4,279.68
2023-04-30,1083,5046,1,70.37
2023-04-30,1083,5020,1,73.49
2023-04-30,1093,5013,3,283.47
2023-04-30,1093,5033,2,82.8
2023-04-30,1095,5007,3,116.89
2023-04-30,1095,5046,3,229.31
2023-04-30,1095,5028,2,177.3
2023-04-30,1095,5046,3,271.73
2023-04-30,1095,5010,3,82.89
2023-04-30,1095,5004,2,192.74
2023-04-30,1069,5027,2,189.61
2023-04-30,1020,5025,1,19.97
2023-04-30,1078,5036,1,11.15
2023-04-30,1025,5014,1,10.32
2023-05-07,1069,5007,3,282.63
2023-05-07,1016,5009,1,83.18
2023-05-07,1016,5009,3,111.59
2023-05-07,1067,5016,3,30.98
2023-05-07,1067,5019,2,197.44
2023-05-07,1017,5041,2,51.9
2023-05-07,1017,5035,3,102.69
2023-05-07,1022,5048,2,147.36
2023-05-07,1022,5024,3,33.22
2023-05-07,1065,5048,3,59.0
2023-05-07,1065,5018,2,27.97
2023-05-07,1092,5009,1,81.38
2023-05-07,1092,5047,4,40.11
2023-05-07,1033,5034,4,170.21
2023-05-07,1042,5025,3,261.41
2023-05-07,1042,5046,3,159.42
2023-05-07,1032,5026,2,84.65
2023-05-07,1032,5010,3,131.56
2023-05-07,1024,5050,2,97.07
2023-05-07,1024,5031,2,52.35
2023-05-07,1029,5009,4,71.06
2023-05-07,1029,5020,4,337.31
2023-05-07,1029,5035,1,69.88
2023-05-07,1029,5015,3,275.56
2023-05-07,1068,5016,4,279.98
2023-05-07,1068,5017,4,89.04
2023-05-07,1068,5042,3,151.07
2023-05-07,1030,5015,1,90.79
2023-05-07,1030,5026,4,164.91
2023-05-07,1030,5033,3,277.54
2023-05-07,1047,5048,1,18.91
2023-05-07,1079,5015,4,156.94
2023-05-07,1079,5032,3,120.3
2023-05-07,1026,5032,4,171.76
2023-05-07,1026,5029,3,217.96
2023-05-07,1026,5003,1,21.0
2023-05-07,1009,5043,3,60.23
2023-05-07,1009,5034,4,385.76
2023-05-07,1046,5024,4,303.66
2023-05-07,1034,5048,3,85.43
2023-05-07,1034,5033,1,88.12
2023-05-07,1034,5027,2,175.1
2023-05-07,1034,5042,3,52.59
2023-05-14,1043,5036,4,119.66
2023-05-14,1035,5049,4,91.91
2023-05-14,1021,5004,3,234.04
2023-05-14,1046,5038,4,186.95
2023-05-14,1052,5001,4,53.59
2023-05-14,1052,5006,3,94.29
2023-05-14,1018,5037,1,23.91
2023-05-14,1056,5032,4,359.81
2023-05-14,1056,5012,3,66.41
2023-05-14,1060,5041,3,230.4
2023-05-14,1060,5034,3,103.93
2023-05-14,1097,5032,2,118.32
2023-05-14,1011,5046,1,20.42
2023-05-14,1011,5039,1,35.31
2023-05-14,1015,5040,4,233.6
2023-05-14,1015,5002,4,370.63
2023-05-14,1033,5021,1,79.14
2023-05-14,1033,5044,1,53.88
2023-05-14,1075,5016,4,292.26
2023-05-14,1075,5006,1,36.38
2023-05-14,1075,5045,1,85.15
2023-05-14,1025,5038,1,88.31
2023-05-14,1055,5007,2,113.92
2023-05-14,1055,5022,4,259.06
2023-05-14,1055,5021,3,168.29
2023-05-14,1023,5023,1,74.55
2023-05-14,1023,5003,1,77.61
2023-05-14,1096,5031,3,170.95
2023-05-14,1096,5002,4,348.51
2023-05-14,1096,5031,3,120.48
2023-05-14,1096,5047,2,72.5
2023-05-14,1022,5041,2,198.81
2023-05-14,1022,5017,3,251.38
2023-05-14,1068,5003,2,146.49
2023-05-14,1068,5018,2,49.42
2023-05-21,1052,5048,1,32.45
2023-05-21,1052,5036,1,31.07
2023-05-21,1052,5025,4,331.66
2023-05-21,1052,5020,3,93.77
2023-05-21,1052,5045,4,121.59
2023-05-21,1017,5010,1,15.13
2023-05-21,1017,5023,2,40.09
2023-05-21,1017,5049,3,146.52
2023-05-21,1017,5024,3,70.12
2023-05-21,1056,5003,4,77.44
2023-05-21,1056,5015,4,392.09
2023-05-21,1056,5008,1,41.92
2023-05-21,1085,5004,3,45.19
2023-05-21,1085,5047,1,32.74
2023-05-21,1085,5043,4,239.43
2023-05-21,1085,5027,4,256.6
2023-05-21,1093,5009,2,61.28
2023-05-21,1093,5011,2,99.13
2023-05-21,1096,5021,4,346.51
2023-05-21,1077,5017,3,275.58
2023-05-21,1077,5009,4,325.02
2023-05-21,1077,5012,4,90.7
2023-05-21,1077,5022,1,34.12
2023-05-21,1044,5009,1,99.1
2023-05-21,1044,5014,4,397.86
2023-05-21,1079,5001,3,187.61
2023-05-21,1079,5046,4,317.24
2023-05-21,1089,5042,1,63.39
2023-05-21,1089,5035,4,76.54
2023-05-21,1089,5046,4,360.8
2023-05-21,1062,5038,2,191.32
2023-05-21,1061,5024,1,95.78
2023-05-21,1061,5022,2,182.54
2023-05-21,1061,5013,4,377.71
2023-05-21,1022,5009,2,178.21
2023-05-21,1022,5031,3,165.28
2023-05-21,1022,5026,3,46.21
2023-05-21,1022,5036,1,28.03
2023-05-21,1013,5017,3,191.51
2023-05-21,1013,5045,3,141.18
2023-05-21,1045,5007,1,39.22
2023-05-21,1084,5023,4,372.45
2023-05-21,1084,5031,1,64.3
2023-05-28,1010,5010,1,77.99
2023-05-28,1010,5001,1,90.14
2023-05-28,1010,5002,4,225.49
2023-05-28,1083,5007,2,82.88
2023-05-28,1016,5012,3,232.47
2023-05-28,1016,5049,3,135.38
2023-05-28,1007,5033,4,312.27
2023-05-28,1007,5021,2,190.12
2023-05-28,1018,5031,1,78.72
2023-05-28,1003,5026,4,229.54
2023-05-28,1003,5025,3,171.3
2023-05-28,1087,5043,2,23.17
2023-05-28,1087,5009,3,66.93
2023-05-28,1074,5030,4,56.38
2023-05-28,1074,5021,2,89.47
2023-05-28,1054,5040,3,264.39
2023-05-28,1015,5017,1,39.01
2023-05-28,1015,5038,1,36.43
2023-05-28,1077,5038,3,195.06
2023-05-28,1077,5001,4,185.89
2023-05-28,1017,5036,1,63.89
2023-05-28,1017,5009,3,258.39
2023-05-28,1017,5046,1,36.18
2023-05-28,1017,5003,3,255.83
2023-05-28,1088,5022,3,136.06
2023-05-28,1088,5039,4,65.53
2023-05-28,1088,5022,2,48.23
2023-05-28,1095,5013,3,253.21
2023-05-28,1084,5015,3,296.9
2023-05-28,1084,5036,2,135.85
2023-05-28,1084,5005,2,64.24
2023-05-28,1084,5015,3,70.43
2023-05-28,1067,5039,1,62.31
2023-05-28,1067,5011,3,226.95
2023-05-28,1067,5008,3,232.32
2023-05-28,1022,5018,4,100.73
2023-05-28,1085,5038,2,136.56
2023-05-28,1085,5011,2,47.0
2023-05-28,1085,5029,3,296.46
2023-05-28,1085,5020,3,50.15
2023-05-28,1085,5010,4,99.64
2023-05-28,1029,5017,2,97.88
2023-06-04,1024,5046,2,154.01
2023-06-04,1068,5048,3,31.78
2023-06-04,1068,5022,1,83.61
2023-06-04,1068,5048,1,18.7
2023-06-04,1028,5043,3,147.92
2023-06-04,1028,5036,4,258.85
2023-06-04,1028,5021,4,104.9
2023-06-04,1076,5006,3,142.06
2023-06-04,1076,5032,2,119.3
2023-06-04,1076,5022,1,29.01
2023-06-04,1063,5024,2,104.29
2023-06-04,1050,5016,4,156.62
2023-06-04,1050,5045,2,141.27
2023-06-04,1052,5003,3,160.5
2023-06-04,1052,5012,2,45.56
2023-06-04,1001,5002,3,35.93
2023-06-04,1001,5017,1,45.61
2023-06-04,1001,5030,4,323.99
2023-06-04,1100,5047,3,205.07
2023-06-04,1097,5017,4,169.07
2023-06-04,1097,5044,1,32.8
2023-06-04,1021,5007,4,48.92
2023-06-04,1021,5010,3,236.43
2023-06-04,1021,5004,2,176.43
2023-06-04,1021,5043,2,154.77
2023-06-04,1021,5041,4,96.78
2023-06-04,1066,5017,3,168.43
2023-06-04,1066,5018,4,192.37
2023-06-04,1066,5014,2,192.19
2023-06-04,1066,5017,4,50.39
2023-06-04,1089,5018,1,31.94
2023-06-04,1089,5004,3,256.53
2023-06-04,1089,5049,3,177.07
2023-06-04,1064,5042,4,162.8
2023-06-04,1064,5028,3,209.23
